time/total_timesteps,env/n_steps,time/time_elapsed,time/fps,env/current_idx,env/completion_counter,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/entropy_loss,train/value_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,eval/mean_ep_length,eval/mean_reward,eval/success_rate
3300,3300,4903,0,2387,0,-0.08955171999999999,1.37,0.98,33,-0.8590144693851471,0.0742709081619978,0.001,320,-0.01935659549292179,-1.3742399215698242,-0.021624086424708366,0.2,0.02745482,0.11099999696016312,,,
3400,3400,5040,0,2467,0,-0.07932047999999998,1.29,0.98,34,-0.7261900186538697,0.27197571396827697,0.001,330,-0.00760958487214527,0.03586965799331665,0.10411591827869415,0.2,0.0053320937,0.03599999900907278,,,
3500,3500,5182,0,2544,0,-0.07075065999999999,1.32,0.99,35,-0.5888447284698486,0.14010236486792566,0.001,340,-0.010833140555769205,0.3201916813850403,0.019628537818789482,0.2,0.0069098496,0.04899999797344208,,,
3600,3600,5309,0,2605,0,-0.12968443,1.48,0.96,36,-0.5679886281490326,0.07623373977839946,0.001,350,-0.017244393192231654,0.010783016681671143,-0.0004364773631095886,0.2,0.011044893,0.06799999810755253,,,
3700,3700,5441,0,2691,0,-0.09702017999999998,1.33,0.97,37,-0.7050977766513824,0.3606265217065811,0.001,360,-0.01424992623110306,0.14337831735610962,0.1297551393508911,0.2,0.033240374,0.06199999898672104,,,
3800,3800,5580,0,2784,0,-0.029700700000000007,1.08,1.0,38,-0.7310485184192658,0.22852855175733566,0.001,370,-0.007024958659894764,0.1379145383834839,0.07747238129377365,0.2,0.0076232767,0.021999999508261682,,,
3900,3900,5713,0,2868,0,-0.05492317,1.16,0.99,39,-0.5620834589004516,0.020058337412774564,0.001,380,-0.030084946308284975,-2.3737921714782715,-0.03960350900888443,0.2,0.016101012,0.12099999636411667,,,
4000,4000,,,2953,0,,,,,-0.6414458394050598,0.08746009729802609,0.001,390,-0.021931152804754817,0.4655412435531616,-0.014817370101809502,0.2,0.015102966,0.07299999725073576,1.34,-0.09620138054247945,0.98
4000,,6042,0,,,-0.05920589,1.24,0.99,40,,,,,,,,,,,,,
4100,4100,6187,0,3035,0,-0.05656893000000001,1.19,0.99,41,-0.5565982222557068,0.06527730002999306,0.001,400,-0.01900958706438516,-0.37080931663513184,0.0014285668730735779,0.2,0.039676733,0.17199999559670687,,,
4200,4200,6331,0,3119,0,-0.06424565,1.16,0.99,42,-0.5218019783496857,0.13392985388636588,0.001,410,-0.006736262920778202,0.2674974203109741,0.04425620287656784,0.2,0.0024300986,0.024999999068677427,,,
4300,4300,6473,0,3198,0,-0.05740909,1.21,0.99,43,-0.5076844960451126,0.20989696234464644,0.001,420,-0.020165917335543782,0.25664567947387695,0.03396911174058914,0.2,0.009353335,0.056999997422099116,,,
4400,4400,6610,0,3288,0,-0.03038211,1.1,1.0,44,-0.6098811805248261,0.12161043286323547,0.001,430,-0.017236870073713374,0.42426490783691406,0.014773905277252197,0.2,0.00690383,0.029999999143183232,,,
4500,4500,6742,0,3359,0,-0.08679890000000003,1.33,0.98,45,-0.6458205044269562,0.01868243981152773,0.001,440,-0.02029486460518095,-2.215259313583374,-0.034081075340509415,0.2,0.005376678,0.041999999433755875,,,
4600,4600,6870,0,3443,0,-0.052036030000000004,1.17,0.99,46,-0.8248612642288208,0.2118679404258728,0.001,450,-0.010791702806483939,0.36730366945266724,0.05583807826042175,0.2,0.02980212,0.04699999913573265,,,
4700,4700,7001,0,3519,0,-0.06492604,1.26,0.99,47,-0.9345665812492371,0.0926990382373333,0.001,460,-0.009890801298432094,0.4558541774749756,-0.0021733418107032776,0.2,0.0065768776,0.08399999756366014,,,
4800,4800,7145,0,3604,0,-0.05831717,1.15,0.99,48,-0.974824994802475,0.1909640610218048,0.001,470,-0.018186799652874442,0.269307017326355,0.03776666894555092,0.2,0.014537782,0.08499999698251486,,,
4900,4900,7293,0,3686,0,-0.06040808,1.18,0.99,49,-1.149586832523346,0.19066804870963097,0.001,480,-0.02798724439181388,0.29490798711776733,-0.0001796633005142212,0.2,0.010028115,0.16399999596178533,,,
5000,5000,,,3765,0,,,,,-0.9427757561206818,0.17105673104524613,0.001,490,-0.012176789008081102,0.27683746814727783,0.03285781294107437,0.2,0.008356142,0.11899999529123306,1.04,-0.01945539512904361,1.0
5000,,7574,0,,,-0.11060013000000002,1.34,0.98,50,,,,,,,,,,,,,
5100,5100,7703,0,3848,0,-0.08879047999999999,1.27,0.98,51,-1.1171341776847838,0.18290224373340608,0.001,500,-0.014186769595369686,0.3187311887741089,0.042942196130752563,0.2,0.0031652974,0.12899999581277372,,,
5200,5200,7833,0,3932,0,-0.04888865999999999,1.16,1.0,52,-1.0198723018169402,0.05887695103883743,0.001,510,-0.034647260923869896,0.7028863430023193,-0.04275955259799957,0.2,0.01861417,0.10999999698251486,,,
5300,5300,7995,0,4011,0,-0.054350180000000005,1.22,0.99,53,-0.8198360443115235,0.06039413623511791,0.001,520,-0.025329223880544306,0.3729754686355591,-0.02712480165064335,0.2,0.016054194,0.12499999552965164,,,
5400,5400,8132,0,4079,0,-0.13371057,1.45,0.98,54,-0.7309975028038025,0.05886391419917345,0.001,530,-0.02539669357426466,0.5177938938140869,-0.027208637446165085,0.2,0.019033188,0.12699999883770943,,,
5500,5500,8272,0,4171,0,-0.04876913000000001,1.15,1.0,55,-0.5646454870700837,0.3733133733272552,0.001,540,-0.024960061311721838,0.04940742254257202,0.10701373219490051,0.2,0.01212099,0.07799999825656415,,,
5600,5600,8409,0,4247,0,-0.07262038999999999,1.27,0.99,56,-0.44415474236011504,0.0645495967939496,0.001,550,-0.011003201457205592,-1.6086161136627197,-0.002517223358154297,0.2,0.0021680808,0.013999999687075614,,,
5700,5700,8554,0,4334,0,-0.038284559999999995,1.14,1.0,57,-0.39190082550048827,0.21579915434122085,0.001,560,-0.003145176084363044,0.2273043990135193,0.059537965804338455,0.2,0.002002136,0.003999999910593033,,,
5800,5800,8691,0,4421,0,-0.04610931,1.17,1.0,58,-0.47637776136398313,0.08737909551709891,0.001,570,-0.01658688829839221,-0.042372822761535645,-0.02519044280052185,0.2,0.005311017,0.0429999990388751,,,
5900,5900,8888,0,4505,0,-0.05820061000000001,1.17,0.99,59,-0.34345315098762513,0.0318066343665123,0.001,580,-0.019707633184269113,-0.45837950706481934,-0.02265099063515663,0.2,0.009374811,0.05399999860674143,,,
6000,6000,,,4575,0,,,,,-0.42976885437965395,0.17349962741136551,0.001,590,-0.034892741922289264,0.4014950394630432,0.024577733129262924,0.2,0.04823224,0.11200000047683716,1.07,-0.024382553799077868,1.0
6000,,9178,0,,,-0.13213731999999997,1.39,0.96,60,,,,,,,,,,,,,
6100,6100,9310,0,4656,0,-0.07070600000000002,1.3,0.99,61,-0.6222642481327056,0.26596240848302843,0.001,600,-0.021114737795665882,0.3885282278060913,0.05171651020646095,0.2,0.01994448,0.10599999818950892,,,
6200,6200,9453,0,4742,0,-0.049833890000000006,1.19,1.0,62,-0.5208646893501282,0.1616954982280731,0.001,610,-0.02620375921204641,-1.2213451862335205,0.022911593317985535,0.2,0.025647439,0.12499999590218067,,,
6300,6300,9600,0,4833,0,-0.02215328,1.05,1.0,63,-0.35527556836605073,0.056558303721249106,0.001,620,-0.021716802384704435,-1.4875102043151855,-0.018065225332975388,0.2,0.026318945,0.10299999676644803,,,
6400,6400,9736,0,4928,0,-0.027787439999999997,1.09,1.0,64,-0.28017936944961547,0.01794912535697222,0.001,630,-0.005602030365378585,0.01426839828491211,-0.0025684507563710213,0.2,0.0077770567,0.024999999068677427,,,
6500,6500,9875,0,9,1,-0.06507181000000001,1.21,0.98,65,-0.24283171743154525,0.0038280293578282,0.001,640,-0.01529247622191896,-0.11598634719848633,-0.021216437220573425,0.2,0.008394003,0.029999999143183232,,,
6600,6600,10018,0,91,1,-0.057601110000000004,1.19,0.99,66,-0.3299873560667038,0.23060292452573777,0.001,650,-0.011592000682838277,0.12904757261276245,0.05043996870517731,0.2,0.0032609622,0.03399999830871821,,,
6700,6700,10171,0,177,1,-0.04574728,1.14,0.99,67,-0.41792213916778564,0.14680750221014022,0.001,660,-0.012144411196000604,0.3776516318321228,0.032540060579776764,0.2,0.004406538,0.027999999187886714,,,
6800,6800,10308,0,252,1,-0.07472255000000001,1.26,0.98,68,-0.5101861834526062,0.07574921622872352,0.001,670,-0.027026674374938154,0.5981189012527466,-0.01871146447956562,0.2,0.0068594604,0.09399999734014272,,,
6900,6900,10444,0,332,1,-0.102635,1.38,0.97,69,-0.5616512954235077,0.10267333984375,0.001,680,-0.026343658845871688,0.6405259966850281,-0.019417524337768555,0.2,0.011248714,0.058999999240040776,,,
7000,7000,,,410,1,,,,,-0.5460407078266144,0.08093173652887345,0.001,690,-0.024357726156711567,0.6405619382858276,-0.007421452552080154,0.2,0.035707083,0.0939999969676137,1.11,-0.029221876331139356,1.0
7000,,10739,0,,,-0.09667014,1.33,0.97,70,,,,,,,,,,,,,
7100,7100,10889,0,494,1,-0.050558189999999996,1.18,0.99,71,-0.7337519466876984,0.18566847443580628,0.001,700,-0.019708924837410536,0.41179168224334717,0.03374222666025162,0.2,0.011684027,0.17199999783188105,,,
7200,7200,11026,0,568,1,-0.10556113000000002,1.37,0.97,72,-0.5384577333927154,0.1721251979470253,0.001,710,-0.02572173762135179,0.2830764651298523,0.037316806614398956,0.2,0.011194291,0.14399999603629113,,,
7300,7300,11165,0,649,1,-0.08598249000000001,1.29,0.98,73,-0.7693549335002899,0.20794713050127028,0.001,720,-0.01945277217589325,0.4169744849205017,0.04930093139410019,0.2,0.012207384,0.1079999964684248,,,
7400,7400,11297,0,720,1,-0.11988816,1.4,0.97,74,-0.7392595112323761,0.16892237365245819,0.001,730,-0.0193898437970784,0.3937416076660156,0.028544548898935318,0.2,0.01943834,0.10899999644607306,,,
7500,7500,11437,0,800,1,-0.11474006,1.29,0.97,75,-0.7642935991287232,0.15101626962423326,0.001,740,-0.017445255629718305,0.6760530471801758,0.020551513880491257,0.2,0.006644264,0.12299999725073577,,,
7600,7600,11570,0,880,1,-0.051052429999999996,1.21,1.0,76,-0.8536206007003784,0.21718326061964036,0.001,750,-0.037034061487764135,0.5589413642883301,0.008275844156742096,0.2,0.01480137,0.10999999679625035,,,
7700,7700,11711,0,954,1,-0.056781970000000015,1.26,1.0,77,-0.6194942831993103,0.2218984954059124,0.001,760,-0.034670191843062706,-7.845829010009766,0.003476712852716446,0.2,0.021169364,0.14399999752640724,,,
7800,7800,11848,0,1036,1,-0.08998168,1.25,0.98,78,-0.6671848356723785,0.07682648822665214,0.001,770,-0.029828230623155604,0.13582682609558105,-0.010746147483587265,0.2,0.02014367,0.17599999606609346,,,
7900,7900,11990,0,1131,1,-0.057207810000000005,1.14,0.99,79,-0.5209679067134857,0.2339298501610756,0.001,780,-0.03743633941560982,0.1801891326904297,0.04174939915537834,0.2,0.009882507,0.12099999561905861,,,
8000,8000,,,1213,1,,,,,-0.3040787145495415,0.027703834883868694,0.001,790,-0.021385730031877694,-0.2993788719177246,-0.013501572422683239,0.2,0.060232792,0.15399999637156725,1.21,-0.07150617291918024,0.98
8000,,12301,0,,,-0.05297816,1.17,0.99,80,,,,,,,,,,,,,
8100,8100,12437,0,1290,1,-0.09812161999999999,1.35,0.98,81,-0.3639021247625351,0.10193214938044548,0.001,800,-0.008757284503546537,0.330829918384552,0.021933799609541893,0.2,0.0061720856,0.050999998673796655,,,
8200,8200,12581,0,1382,1,-0.030509970000000008,1.1,1.0,82,-0.4932152360677719,0.11712766364216805,0.001,810,-0.026035979855805635,0.4836600422859192,0.003749668598175049,0.2,0.011962389,0.09499999806284905,,,
8300,8300,12716,0,1457,1,-0.062452999999999995,1.25,1.0,83,-0.4290177315473557,0.026715198811143637,0.001,820,-0.01540326848439868,-1.522357702255249,-0.020860442891716957,0.2,0.00714299,0.03599999919533729,,,
8400,8400,12859,0,1550,1,-0.02834189,1.07,1.0,84,-0.5198217302560806,0.07210285887122155,0.001,830,-0.01890310452086865,0.18103915452957153,-0.0038034021854400635,0.2,0.04478402,0.0969999972730875,,,
8500,8500,12995,0,1639,1,-0.046747199999999996,1.12,0.99,85,-0.40445559918880464,0.006927391979843378,0.001,840,-0.03493783140927551,-0.009031414985656738,-0.057003509253263474,0.2,0.031971063,0.08499999791383743,,,
8600,8600,13146,0,1729,1,-0.030841010000000006,1.1,1.0,86,-0.39539958238601686,0.1407864511013031,0.001,850,-0.0166426001433283,0.1577633023262024,0.02106049284338951,0.2,0.009239359,0.05599999837577343,,,
8700,8700,13288,0,1820,1,-0.02850078,1.09,1.0,87,-0.24168440997600554,0.02996494621038437,0.001,860,-0.022857384417206104,-0.26624631881713867,-0.014169790782034397,0.2,0.038143896,0.08799999710172415,,,
8800,8800,13443,0,1908,1,-0.045037709999999995,1.12,0.99,88,-0.21602742820978166,0.025795493461191654,0.001,870,-0.016333405580371618,-0.09779369831085205,-0.016144130378961563,0.2,0.0022725845,0.026999999396502973,,,
8900,8900,13583,0,1984,1,-0.07843801,1.24,0.98,89,-0.15008256435394288,0.12170592173933983,0.001,880,-0.007883549586695437,0.36859214305877686,0.022872256115078926,0.2,0.0056564272,0.007999999821186066,,,
9000,9000,,,2074,1,,,,,-0.2549527585506439,0.24682512432336806,0.001,890,-0.014384606542997069,0.2726932764053345,0.06822990626096725,0.2,0.013707124,0.04699999894946814,1.24,-0.07067157883197069,0.99
9000,,13910,0,,,-0.059473029999999996,1.21,0.99,90,,,,,,,,,,,,,
9100,9100,14052,0,2163,1,-0.046104910000000006,1.12,0.99,91,-0.2248086676001549,0.0644278034567833,0.001,900,-0.018546948428731013,-6.296722888946533,-0.00404895655810833,0.2,0.007235723,0.034999999962747094,,,
9200,9200,14212,0,2259,1,-0.01902333,1.04,1.0,92,-0.15542611479759216,0.0808974925428629,0.001,910,-0.004787413588725009,0.6853309273719788,0.01091170683503151,0.2,0.0008999723,0.0009999999776482583,,,
9300,9300,14360,0,2347,1,-0.03099894,1.08,1.0,93,-0.14718208461999893,0.03606525994837284,0.001,920,-0.02166708204988339,-14.923040390014648,-0.02043200097978115,0.2,0.0015954685,0.015999999642372132,,,
9400,9400,14516,0,2432,1,-0.05433256999999998,1.19,1.0,94,-0.2438325211405754,0.05869635157287121,0.001,930,-0.023936965975910596,0.44352537393569946,-0.007041653618216515,0.2,0.05829895,0.06799999848008156,,,
9500,9500,14669,0,2511,1,-0.06735863000000002,1.17,0.99,95,-0.29273720383644103,0.04127189610153437,0.001,940,-0.018570276932790897,0.19435536861419678,-0.016055861487984657,0.2,0.0029542355,0.03499999865889549,,,
9600,9600,14815,0,2597,1,-0.049916990000000015,1.18,1.0,96,-0.3281712979078293,0.17803519815206528,0.001,950,-0.03946483782678847,0.34534114599227905,-0.011268183588981628,0.2,0.029909877,0.08199999742209911,,,
9700,9700,14964,0,2689,1,-0.035332140000000005,1.12,1.0,97,-0.21121533811092377,0.0431620754301548,0.001,960,-0.008689357895171312,-0.5739177465438843,0.0015185382217168808,0.2,0.0031201625,0.028999999165534973,,,
9800,9800,15107,0,2781,1,-0.031988369999999995,1.09,1.0,98,-0.10253344774246216,0.014431172516196966,0.001,970,-0.011808872202411358,-0.869963526725769,-0.009405290707945824,0.2,0.006037968,0.015999999642372132,,,
9900,9900,15256,0,2870,1,-0.034060190000000004,1.11,1.0,99,-0.08255924805998802,0.008491226844489575,0.001,980,-0.020150231767445792,0.33197349309921265,-0.020569423213601112,0.2,0.008573453,0.04699999894946814,,,
10000,10000,,,2935,1,,,,,-0.05148981362581253,0.015870934911072256,0.001,990,2.287185140161796e-05,0.23220789432525635,0.007282364182174206,0.2,7.793903e-06,0.0,1.18,-0.0658791475277394,0.98
10000,,15611,0,,,-0.13231416999999998,1.38,0.97,100,,,,,,,,,,,,,
10100,10100,15755,0,3014,1,-0.08101721999999999,1.23,0.98,101,-0.10444164648652077,0.7604935824871063,0.001,1000,-0.001968400191457498,0.07329213619232178,0.31834396719932556,0.2,0.0016728162,0.007999999821186066,,,
10200,10200,15908,0,3087,1,-0.07162052999999997,1.26,0.99,102,-0.062369834259152414,0.3627043694257736,0.001,1010,-0.0004465846969960552,0.3446466326713562,0.14679908752441406,0.2,3.23534e-06,0.0,,,
10300,10300,16065,0,3161,1,-0.10241182999999998,1.38,0.98,103,-0.10947648137807846,0.18712178915739058,0.001,1020,-0.007516199858859096,0.4054335951805115,0.06271058320999146,0.2,0.01007158,0.011999999731779098,,,
10400,10400,16254,0,3233,1,-0.06801557000000001,1.23,0.98,104,-0.1407279461622238,0.1921936757862568,0.001,1030,-0.007925008443882752,0.4277077317237854,0.04277215898036957,0.2,0.0048940056,0.012999999709427357,,,
10500,10500,16424,0,3314,1,-0.12740079,1.42,0.96,105,-0.07168013975024223,0.2797318667173386,0.001,1040,0.0007800093037076295,0.5603405237197876,0.11168884485960007,0.2,0.00014537454,0.0,,,
10600,10600,16582,0,3396,1,-0.07843996,1.24,0.98,106,-0.05360107384622097,0.26056128889322283,0.001,1050,-0.0013003595762711485,0.22627609968185425,0.0972570851445198,0.2,0.0013797891,0.004999999888241291,,,
10700,10700,16724,0,3471,1,-0.06535719000000001,1.26,0.99,107,-0.0483039416372776,0.1329764798283577,0.001,1060,-0.0006565667321847713,0.5047024488449097,0.04609759524464607,0.2,7.036924e-06,0.0,,,
10800,10800,16869,0,3548,1,-0.07350851,1.25,0.98,108,-0.03818478137254715,0.10305199250578881,0.001,1070,-0.0007921803897479763,0.44331884384155273,0.03841840848326683,0.2,0.0015677166,0.003999999910593033,,,
10900,10900,17023,0,3633,1,-0.07650473,1.24,0.98,109,-0.06100637167692184,0.19552788138389587,0.001,1080,-0.0007712425972240311,0.1842353343963623,0.06295837461948395,0.2,9.757876e-06,0.0,,,
11000,11000,,,3723,1,,,,,-0.03602825254201889,0.1187837079167366,0.001,1090,9.348708340262135e-05,0.3472168445587158,0.033790476620197296,0.2,2.2411346e-07,0.0,1.09,-0.029050538123119623,1.0
11000,,17344,0,,,-0.029620520000000004,1.09,1.0,110,,,,,,,,,,,,,
11100,11100,17497,0,3809,1,-0.05508828,1.16,0.99,111,-0.05517731085419655,0.02929530469700694,0.001,1100,-0.0028309570587007117,-1.281550645828247,0.0004839901812374592,0.2,6.439686e-05,0.0,,,
11200,11200,17635,0,3877,1,-0.07459869000000001,1.28,0.98,112,-0.027991672791540623,0.13551209792494773,0.001,1110,-4.528951573226081e-05,0.3233889937400818,0.04323294758796692,0.2,8.1181526e-07,0.0,,,
11300,11300,17777,0,3949,1,-0.12647846,1.47,0.97,113,-0.04603251814842224,0.23069447427988052,0.001,1120,-0.00027836810986627827,0.4536281228065491,0.0953434556722641,0.2,0.0020158635,0.006999999843537807,,,
11400,11400,17915,0,4038,1,-0.07291842,1.24,0.99,114,-0.04441517814993858,0.22679444551467895,0.001,1130,-0.0002046465840740197,0.36274755001068115,0.0827111005783081,0.2,1.0424852e-06,0.0,,,
11500,11500,18075,0,4103,1,-0.11995391,1.45,0.97,115,-0.032867109030485155,0.0441772298887372,0.001,1140,-0.0011057855687104379,-1.603226661682129,0.010112885385751724,0.2,0.0022785407,0.005999999865889549,,,
11600,11600,18235,0,4191,1,-0.05670818,1.21,0.99,116,-0.04748382493853569,0.4718434661626816,0.001,1150,2.152907766141965e-05,0.09755295515060425,0.1868087500333786,0.2,3.197193e-06,0.0,,,
11700,11700,18390,0,4275,1,-0.055865809999999995,1.16,0.99,117,-0.02907663080841303,0.30482554286718366,0.001,1160,-3.071117370545551e-05,0.2738940119743347,0.0760788768529892,0.2,7.6293944e-08,0.0,,,
11800,11800,18524,0,4345,1,-0.1381315,1.43,0.97,118,-0.024442802742123605,0.1659717321395874,0.001,1170,-1.058244669729369e-05,0.40389877557754517,0.059950463473796844,0.2,2.980232e-09,0.0,,,
11900,11900,18668,0,4438,1,-0.025519959999999998,1.07,1.0,119,-0.02650129608809948,0.22335308641195298,0.001,1180,-2.63298746386198e-05,0.5054218769073486,0.07420840859413147,0.2,5.0663946e-08,0.0,,,
12000,12000,,,4502,1,,,,,-0.023551607690751552,0.05507556926459074,0.001,1190,-5.573987704332595e-06,-15.097681045532227,0.010991674847900867,0.2,3.5762786e-09,0.0,1.22,-0.07919697898905724,0.98
12000,,19005,0,,,-0.11860180999999999,1.4,0.98,120,,,,,,,,,,,,,
12100,12100,19152,0,4594,1,-0.024059010000000002,1.05,1.0,121,-0.03516435623168945,0.3835258990526199,0.001,1200,-1.991985882021652e-07,0.24802762269973755,0.16159085929393768,0.2,2.450943e-06,0.0,,,
12200,12200,19300,0,4671,1,-0.08915195,1.29,0.97,122,-0.026036366075277328,0.11638339087367058,0.001,1210,-0.0027506011204096125,0.4562859535217285,0.03267168253660202,0.2,0.0018491828,0.004999999888241291,,,
12300,12300,19460,0,4756,1,-0.07476266999999998,1.25,0.98,123,-0.030489092133939265,0.2524364858865738,0.001,1220,2.5585173883868607e-05,0.4754086136817932,0.1086544394493103,0.2,6.67572e-08,0.0,,,
12400,12400,19614,0,4848,1,-0.05932531,1.18,0.99,124,-0.022573301382362843,0.11852740719914437,0.001,1230,4.811286782313573e-07,0.4388467073440552,0.03689097985625267,0.2,1.6093253e-08,0.0,,,
12500,12500,19759,0,4918,1,-0.11018513000000002,1.33,0.97,125,-0.020922925695776938,0.023890299536287785,0.001,1240,-6.771564398366792e-06,-0.03507494926452637,0.009257247671484947,0.2,2.2649765e-08,0.0,,,
12600,12600,19914,0,4987,1,-0.13039416,1.43,0.96,126,-0.03599279411137104,0.3880238324403763,0.001,1250,-5.910754187787859e-05,0.37340593338012695,0.1534169465303421,0.2,9.000301e-08,0.0,,,
12700,12700,20068,0,69,2,-0.08167789,1.29,0.99,127,-0.03323706872761249,0.25423420816659925,0.001,1260,-0.0001076856844410834,0.560997724533081,0.09903056174516678,0.2,0.00012707412,0.0,,,
12800,12800,20220,0,158,2,-0.04332082999999999,1.11,0.99,128,-0.02945489902049303,0.20797434002161025,0.001,1270,-4.216480217280605e-05,-0.7409322261810303,0.07918216288089752,0.2,2.4143457e-05,0.0,,,
12900,12900,20375,0,242,2,-0.05528771,1.17,0.99,129,-0.023100772686302663,0.12256556525826454,0.001,1280,-2.9891967093576e-05,0.4423680901527405,0.04743079096078873,0.2,1.18762255e-05,0.0,,,
13000,13000,,,323,2,,,,,-0.026840383745729925,0.11428641527891159,0.001,1290,-8.167505045797441e-06,0.4362831115722656,0.03698759153485298,0.2,1.9669532e-08,0.0,1.09,-0.03300969363423065,1.0
13000,,20698,0,,,-0.07207963999999999,1.19,0.98,130,,,,,,,,,,,,,
13100,13100,20859,0,411,2,-0.03551814,1.13,1.0,131,-0.033301235362887385,0.1694908007979393,0.001,1300,-6.0199496818391654e-05,0.6192617416381836,0.06294198334217072,0.2,1.1205673e-07,0.0,,,
13200,13200,21001,0,503,2,-0.03102903,1.08,1.0,132,-0.03063460662961006,0.11229966878890991,0.001,1310,4.238665102107575e-06,-4.160389423370361,0.03433148190379143,0.2,7.4505806e-08,0.0,,,
13300,13300,21146,0,582,2,-0.07349987,1.22,0.98,133,-0.027835202962160112,0.06856001131236553,0.001,1320,-4.607367362226e-05,0.01761949062347412,0.030468963086605072,0.2,7.033348e-08,0.0,,,
13400,13400,21289,0,662,2,-0.05643981999999999,1.2,0.99,134,-0.03422558158636093,0.26875988990068433,0.001,1330,-0.00012669718328019996,0.259368360042572,0.09795355796813965,0.2,3.7968158e-07,0.0,,,
13500,13500,21436,0,747,2,-0.07101466,1.32,0.99,135,-0.041353880614042285,0.17755145579576492,0.001,1340,-0.00023069941156430573,0.5330750942230225,0.05967898666858673,0.2,1.2344121e-06,0.0,,,
13600,13600,21577,0,837,2,-0.026648940000000003,1.1,1.0,136,-0.033545384928584096,0.07480972073972225,0.001,1350,3.4410955995767267e-06,-0.936738133430481,0.026227645576000214,0.2,8.046627e-08,0.0,,,
13700,13700,21737,0,929,2,-0.02429107,1.08,1.0,137,-0.029060481674969198,0.021245649084448814,0.001,1360,-0.00032732366473648967,-1.4168426990509033,0.00478621618822217,0.2,6.842613e-07,0.0,,,
13800,13800,21884,0,1009,2,-0.06831461,1.22,0.98,138,-0.029508113488554956,0.014570037182420493,0.001,1370,-0.005640052683651442,-0.09535181522369385,-0.0005554263480007648,0.2,0.0002756816,0.004999999888241291,,,
13900,13900,22036,0,1090,2,-0.07581554,1.25,0.98,139,-0.02820159737020731,0.2769189715385437,0.001,1380,-0.0011632293190923626,0.09418928623199463,0.12257596850395203,0.2,0.0013256037,0.004999999888241291,,,
14000,14000,,,1159,2,,,,,-0.04501220285892486,0.1392980195581913,0.001,1390,-0.0007443632975336456,0.4607614278793335,0.037022992968559265,0.2,5.03242e-06,0.0,1.18,-0.07259417357854545,0.98
14000,,22360,0,,,-0.09443213,1.35,0.98,140,,,,,,,,,,,,,
14100,14100,22504,0,1243,2,-0.07429952999999999,1.25,0.99,141,-0.06865223310887814,0.201248399913311,0.001,1400,-0.002423866729252033,0.5043393969535828,0.07556094229221344,0.2,0.003736959,0.017999999597668646,,,
14200,14200,22654,0,1335,2,-0.023990319999999996,1.08,1.0,142,-0.06043279320001602,0.09750056266784668,0.001,1410,-0.0009119059844815425,-0.5877970457077026,0.03244399651885033,0.2,0.0005853015,0.003999999910593033,,,
14300,14300,22797,0,1410,2,-0.061290139999999986,1.32,1.0,143,-0.05864020548760891,0.02091222144663334,0.001,1420,-0.0015546653576894442,0.1094280481338501,0.00674047227948904,0.2,0.0021398717,0.005999999865889549,,,
14400,14400,22949,0,1498,2,-0.035795679999999996,1.13,1.0,144,-0.11256535947322846,0.04189685806632042,0.001,1430,-0.00198070295737125,0.3427058458328247,0.017471380531787872,0.2,0.0029834334,0.018999999575316905,,,
14500,14500,23118,0,1586,2,-0.07824885,1.19,0.98,145,-0.10478086695075035,0.0631527353078127,0.001,1440,-0.0019815063092391227,0.3374776244163513,0.02595357410609722,0.2,0.0035535912,0.005999999865889549,,,
14600,14600,23257,0,1669,2,-0.061459129999999994,1.17,0.99,146,-0.12602211833000182,0.12649081349372865,0.001,1450,-0.003677389045478918,0.408444881439209,0.02555134892463684,0.2,0.0019881886,0.006999999843537807,,,
14700,14700,23415,0,1753,2,-0.061440400000000006,1.18,0.99,147,-0.1394811227917671,0.17427858710289001,0.001,1460,-0.002417526536271897,0.3587360978126526,0.0660274475812912,0.2,0.004331783,0.006999999843537807,,,
14800,14800,23551,0,1821,2,-0.13206704,1.41,0.97,148,-0.21759011298418046,0.13892417326569556,0.001,1470,-0.0026196259786375187,0.5527775287628174,0.04824758693575859,0.2,0.007361525,0.020999999530613423,,,
14900,14900,23689,0,1907,2,-0.05044079,1.14,0.99,149,-0.24232887029647826,0.2945590987801552,0.001,1480,-0.006657531711855213,0.3901125192642212,0.10761815309524536,0.2,0.010714445,0.034999999590218066,,,
15000,15000,,,2006,2,,,,,-0.1485561028122902,0.06542942374944687,0.001,1490,-0.0019900703395251186,0.5397926568984985,0.012422701343894005,0.2,0.0006363356,0.005999999865889549,1.05,-0.02380530188092962,1.0
15000,,24007,0,,,-0.01514244,1.01,1.0,150,,,,,,,,,,,,,
15100,15100,24161,0,2086,2,-0.02996879,1.11,1.0,151,-0.0833057001233101,0.0038346796529367564,0.001,1500,-0.001509004595282093,-11.363585472106934,-0.0021423865109682083,0.2,0.0016470116,0.004999999888241291,,,
15200,15200,24319,0,2164,2,-0.10104426,1.31,0.97,152,-0.08240394443273544,0.10097570642828942,0.001,1510,-0.004060337058734165,0.011952996253967285,0.02991585060954094,0.2,0.0030942224,0.010999999754130841,,,
