env/n_steps,env/completion_counter,time/fps,time/total_timesteps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,env/current_idx,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
48420,2,0,48420,58378,0.89,1.64,2744,1614,-0.09087951,0.05825088020414114,0.0001,0.2,0.29866667330265045,-0.04620897383118674,-0.2077519652247429,1.7028633,80650,-0.6949574947357178,-0.05467459559440613,,,
48450,2,0,48450,58409,0.87,1.62,2764,1615,-0.11092679999999999,0.08137458059936761,0.0001,0.2,0.15066666938364506,-0.05048058741074058,-0.05192425478249788,0.83164054,80700,-1.7606134414672852,-0.06237893924117088,,,
48480,2,0,48480,58442,0.89,1.57,2784,1616,-0.09840327000000001,0.10812763020396232,0.0001,0.2,0.180000002682209,-0.04294786955416214,-0.13016358986496926,0.30558074,80750,0.10442322492599487,-0.050189316272735596,,,
48510,2,0,48510,58475,0.91,1.49,2805,1617,-0.08466765999999999,0.02166496029123664,0.0001,0.2,0.09400000266730785,-0.010484844233530275,-0.05978931427001953,0.24892601,80800,0.5605728626251221,-0.012759539298713207,,,
48540,2,0,48540,58506,0.9,1.46,2826,1618,-0.09476041000000002,0.06330862030386925,0.0001,0.2,0.12666667088866235,-0.026438881060418976,-0.06689487896859646,0.23318167,80850,-0.13090908527374268,-0.026188280433416367,,,
48570,2,0,48570,58546,0.92,1.35,2852,1619,-0.07284161000000001,0.03500380209181458,0.0001,0.2,0.18466667287051677,-0.04739481198104713,-0.1436416706442833,0.16439678,80900,0.27906888723373413,-0.0722925215959549,,,
48600,2,0,48600,58577,0.93,1.35,2873,1620,-0.06404421,0.014804015229456126,0.0001,0.2,0.1880000025779009,-0.04449542081666493,-0.09476983964443207,0.162393,80950,-528.170654296875,-0.05194452777504921,,,
48630,2,0,48630,58610,0.92,1.35,2895,1621,-0.07338625,0.09221012845635414,0.0001,0.2,0.19200000196695327,-0.043076151676476,-0.11615733847022057,0.5713799,81000,-0.2791025638580322,-0.0435626395046711,,,
48660,2,0,48660,58642,0.92,1.37,2915,1622,-0.07422850999999998,0.011577765122056008,0.0001,0.2,0.2553333429247141,-0.06818109994133309,-0.1769634887576103,0.2722598,81050,0.8537609577178955,-0.0729091465473175,,,
48690,2,0,48690,58675,0.92,1.39,2936,1623,-0.09587311999999999,0.06453494500368834,0.0001,0.2,0.2640000092238188,-0.05736214648062985,-0.15507437780499458,0.6692515,81100,-0.6465663909912109,-0.09329035133123398,,,
48720,2,0,48720,58718,0.91,1.45,2956,1624,-0.10811145,0.1469002752006054,0.0001,0.2,0.1513333373516798,-0.03692565655397873,-0.07711316742002965,0.2619427,81150,-0.151772141456604,-0.02589421160519123,,,
48750,2,0,48750,58753,0.9,1.47,2976,1625,-0.11673589999999995,0.08526945574209094,0.0001,0.2,0.18666666962206363,-0.040079187205682196,-0.12533902123570442,0.25594646,81200,0.05700945854187012,-0.04303444176912308,,,
48780,2,0,48780,58786,0.9,1.46,2997,1626,-0.11634422000000001,0.14866529747843743,0.0001,0.2,0.24733334228396417,-0.06104087742355972,-0.1752227258682251,0.8690477,81250,-0.4701073169708252,-0.04094184935092926,,,
48810,2,0,48810,58819,0.89,1.48,3017,1627,-0.11588464999999999,0.0726884550228715,0.0001,0.2,0.19466666899621488,-0.04092202444498737,-0.116932303160429,0.10246773,81300,-0.030058979988098145,-0.038154128938913345,,,
48840,2,0,48840,58853,0.9,1.4,3044,1628,-0.10412647000000001,0.040795021876692775,0.0001,0.2,0.14933333784341812,-0.04009685231745243,-0.13979634553194045,0.057701565,81350,0.42810577154159546,-0.044393569231033325,,,
48870,2,0,48870,58885,0.93,1.3,3066,1629,-0.07259131,0.028401684733107686,0.0001,0.2,0.10800000451505185,-0.012434520650965463,-0.1022424602508545,0.2627223,81400,0.007291197776794434,-0.02486150525510311,,,
48900,2,0,48900,58918,0.92,1.27,3090,1630,-0.08240157,0.040421698484569786,0.0001,0.2,0.08000000208616256,-0.024405745020136232,-0.09515851750969886,0.04036869,81450,-0.16752028465270996,-0.026531245559453964,,,
48930,2,0,48930,58953,0.92,1.29,3112,1631,-0.08319972999999999,0.03597111623734236,0.0001,0.2,0.22333334222435952,-0.05328868087132776,-0.15572604298591614,0.4564519,81500,0.5537337064743042,-0.06019050255417824,,,
48960,2,0,48960,58991,0.93,1.28,3135,1632,-0.08275999000000002,0.02976490275003016,0.0001,0.2,0.2146666744351387,-0.03423356402292846,-0.11713595122098923,0.32391772,81550,0.5085659027099609,-0.03772665932774544,,,
48990,2,0,48990,59026,0.92,1.33,3159,1633,-0.08335150999999996,0.03300202141515911,0.0001,0.2,0.06600000284612179,-0.020952097684144917,-0.07797097593545914,0.0114778085,81600,-0.06995046138763428,-0.020923607051372528,,,
49020,2,0,49020,59061,0.94,1.33,3180,1634,-0.06309985,0.020550676556304097,0.0001,0.2,0.24333334147930144,-0.037017728754008807,-0.13421499758958816,1.2082808,81650,-233.65261840820312,-0.0494268462061882,,,
49050,2,0,49050,59098,0.95,1.33,3202,1635,-0.051857,0.016600387776270507,0.0001,0.2,0.15200000301003455,-0.018878396268933954,-0.13634174913167954,0.07695748,81700,0.7512789964675903,-0.02004183828830719,,,
49080,2,0,49080,59132,0.96,1.35,3223,1636,-0.04265286000000001,0.031269937679171564,0.0001,0.2,0.16200000375509263,-0.01997845766631265,-0.09614464581012726,0.4440871,81750,-0.5119308233261108,-0.04178543761372566,,,
49110,2,0,49110,59164,0.96,1.36,3245,1637,-0.04289025,0.023709932081401347,0.0001,0.2,0.2640000069141388,-0.048406745166207334,-0.18100705742835999,0.70354813,81800,0.41818320751190186,-0.0683639645576477,,,
49140,2,0,49140,59197,0.95,1.38,3266,1638,-0.04320012,0.0056226875074207785,0.0001,0.2,0.259333343654871,-0.051893659493575515,-0.14875960290431978,0.2449598,81850,-53.067874908447266,-0.057761672884225845,,,
49170,2,0,49170,59237,0.95,1.38,3288,1639,-0.03253694,0.07256015285849571,0.0001,0.2,0.14733333729207515,-0.010975691101048141,-0.09818837285041809,0.07980628,81900,-0.2789926528930664,-0.00229622982442379,,,
49200,2,0,49200,59274,0.94,1.4,3310,1640,-0.04232802,0.01900896007195115,0.0001,0.2,0.10333333760499955,-0.01855718636016052,-0.08259385854005813,0.1030026,81950,-67.16486358642578,-0.021651988849043846,,,
49230,2,0,49230,59305,0.94,1.4,3329,1641,-0.042154420000000005,0.052173255905508996,0.0001,0.2,0.20266667388379575,-0.06241754215055458,-0.13098980456590653,0.82750267,82000,0.19499653577804565,-0.07754075527191162,,,
49260,2,0,49260,59337,0.94,1.48,3347,1642,-0.053678489999999995,0.09344837464392185,0.0001,0.2,0.2566666766256094,-0.06691801256872708,-0.11516443759202957,0.6713623,82050,-0.2649242877960205,-0.05197548121213913,,,
49290,2,0,49290,59368,0.95,1.46,3370,1643,-0.05328635,0.056729160659015176,0.0001,0.2,0.20066667273640632,-0.05705892808983723,-0.15311555117368697,0.3225602,82100,-0.005291581153869629,-0.06717924773693085,,,
49320,2,0,49320,59398,0.95,1.43,3391,1644,-0.0649033,0.07069421598687768,0.0001,0.2,0.1466666715592146,-0.018185286756294463,-0.10073540955781937,0.12636043,82150,-1.1393661499023438,-0.017150118947029114,,,
49350,2,0,49350,59440,0.93,1.48,3412,1645,-0.0784604,0.07985421499237418,0.0001,0.2,0.2046666679531336,-0.02738443678679565,-0.10945285350084305,0.21195874,82200,0.17613434791564941,-0.024250652641057968,,,
49380,2,0,49380,59483,0.91,1.47,3431,1646,-0.09985426,0.031230513639748096,0.0001,0.2,0.16266666986048223,-0.027081707152227564,-0.10550340458750725,0.37499905,82250,0.43999338150024414,-0.02543722838163376,,,
49410,2,0,49410,59517,0.9,1.47,3448,1647,-0.09945800000000002,0.05700811803340912,0.0001,0.2,0.10066667169332505,-0.03492738890027489,-0.028269463703036308,0.9000665,82300,0.5090531706809998,-0.04002252221107483,,,
49440,2,0,49440,59551,0.91,1.47,3473,1648,-0.08911808000000003,0.034964200514368715,0.0001,0.2,0.3440000059455633,-0.06362680857256052,-0.21510924100875856,1.0211174,82350,-0.2758735418319702,-0.07139071822166443,,,
49470,2,0,49470,59586,0.93,1.38,3499,1649,-0.06480466000000001,0.005615127151831985,0.0001,0.2,0.2520000085234642,-0.05643112689505017,-0.1554618012905121,0.2775153,82400,-161.52499389648438,-0.07135774195194244,,,
49500,2,0,49500,59618,0.93,1.38,3519,1650,-0.07377718999999999,0.0761870365589857,0.0001,0.2,0.053333336114883424,-0.019312762994008744,-0.07559101238846778,0.027215343,82450,-0.10715508460998535,-0.007852651178836823,,,
49530,2,0,49530,59650,0.93,1.37,3539,1651,-0.06342600999999999,0.049556962307542564,0.0001,0.2,0.16733333662152292,-0.04496011334843933,-0.08007678739726544,0.51104856,82500,0.42273926734924316,-0.04828260466456413,,,
49560,2,0,49560,59683,0.92,1.34,3562,1652,-0.08322075999999999,0.016207728823646902,0.0001,0.2,0.17533333629369735,-0.015657193065310507,-0.10046907365322114,0.23846656,82550,0.4414263367652893,-0.02387109026312828,,,
49590,2,0,49590,59724,0.92,1.32,3587,1653,-0.08370005000000001,0.11489165272563696,0.0001,0.2,0.11866667091846467,-0.03923355988537272,-0.07928187794983386,0.46387985,82600,0.11166936159133911,-0.043288152664899826,,,
49620,2,0,49620,59757,0.91,1.35,3608,1654,-0.09426496000000001,0.036865860326215624,0.0001,0.2,0.16800000362098216,-0.039362503569573166,-0.08083603546023369,0.5215961,82650,-0.16302883625030518,-0.04536813125014305,,,
49650,2,0,49650,59790,0.92,1.31,3628,1655,-0.08315198,0.14368315935134887,0.0001,0.2,0.17800000354647635,-0.02911424607907733,-0.08769497826695442,0.44967747,82700,-0.37986278533935547,0.0017713531851768494,,,
49680,2,0,49680,59822,0.94,1.28,3654,1656,-0.06270149,0.048604843094944956,0.0001,0.2,0.2360000080615282,-0.06719033594802028,-0.1454033786058426,0.76042145,82750,0.19780635833740234,-0.07389354705810547,,,
49710,2,0,49710,59861,0.93,1.35,3674,1657,-0.07318759999999999,0.015369222667068243,0.0001,0.2,0.18933333843946457,-0.02464686056599021,-0.09239906921982766,0.31589225,82800,0.1783912181854248,-0.024955546483397484,,,
49740,2,0,49740,59896,0.91,1.39,3695,1658,-0.08393689999999998,0.0664020755328238,0.0001,0.2,0.2240000069886446,-0.061167810913175344,-0.08296151742339135,1.4389186,82850,0.1643485426902771,-0.09715887159109116,,,
49770,2,0,49770,59929,0.92,1.37,3715,1659,-0.07424786,0.1036389447748661,0.0001,0.2,0.1713333360105753,-0.04073309130128472,-0.10186717420816421,0.18415457,82900,0.05919468402862549,-0.018681321293115616,,,
49800,2,0,49800,59959,0.91,1.4,3736,1660,-0.08628018999999998,0.14499260127544403,0.0001,0.2,0.23266667559742926,-0.04955041983226934,-0.07092523589730262,3.3615367,82950,-0.14719200134277344,-0.02336316555738449,,,
49830,2,0,49830,59993,0.9,1.4,3760,1661,-0.09658298,0.0725922854617238,0.0001,0.2,0.21400000147521495,-0.05275770198305452,-0.10060403481125832,0.38199347,83000,-0.11418735980987549,-0.04971306771039963,,,
49860,2,0,49860,60027,0.89,1.44,3779,1662,-0.10723395999999999,0.123159736469388,0.0001,0.2,0.208000004068017,-0.02916873052157463,-0.12580043479800224,0.069103725,83050,-9.655952453613281e-06,-0.008579952642321587,,,
49890,2,0,49890,60060,0.91,1.4,3802,1663,-0.10389614999999998,0.049975845776498315,0.0001,0.2,0.09200000375509262,-0.028183427368290735,-0.07553374618291855,0.08574961,83100,0.28907668590545654,-0.03237982839345932,,,
49920,2,0,49920,60093,0.9,1.42,3821,1664,-0.11672285999999998,0.034853232223540545,0.0001,0.2,0.2966666753590107,-0.058545432606711925,-0.14956343054771423,0.41886804,83150,0.4810976982116699,-0.06260056048631668,,,
49950,2,0,49950,60125,0.86,1.5,3836,1665,-0.15647443,0.10399005554616451,0.0001,0.2,0.22600000880658627,-0.029704420396437285,-0.13250629112124443,0.34013942,83200,0.07983934879302979,-0.021073319017887115,,,
49980,2,0,49980,60160,0.86,1.53,3857,1666,-0.15795356999999996,0.18883078098297118,0.0001,0.2,0.21866667456924915,-0.040055802241588626,-0.08999335750937462,0.56478953,83250,-0.36427533626556396,-0.012927494943141937,,,
50010,2,0,50010,60190,0.84,1.59,3872,1667,-0.17984271,0.1174163019657135,0.0001,0.2,0.22466667540371418,-0.027374471425389242,-0.12406319096684455,0.13096824,83300,0.007742822170257568,-0.013144871219992638,,,
50040,2,0,50040,60222,0.82,1.65,3890,1668,-0.17151274,0.04794274689629674,0.0001,0.2,0.08266666807234287,-0.009525747490115463,-0.03839289385825396,0.0048278747,83350,0.47998374700546265,-0.006748035084456205,,,
50070,2,0,50070,60260,0.82,1.68,3911,1669,-0.17224138999999997,0.050936130303889514,0.0001,0.2,0.18200000762939453,-0.01365191421813023,-0.07126248188316822,0.85995865,83400,-59.14756393432617,-0.014066134579479694,,,
50100,2,0,50100,60290,0.83,1.64,3931,1670,-0.15950415999999998,0.12063735388219357,0.0001,0.2,0.18066666923463345,-0.031017533142740562,-0.11470562800765037,0.21314955,83450,0.16926050186157227,-0.008287480100989342,,,
50130,2,0,50130,60321,0.88,1.51,3956,1671,-0.10709817999999999,0.16073154754936694,0.0001,0.2,0.07800000198185444,-0.022651541098641842,-0.045007743686437604,0.17508687,83500,-0.05211210250854492,-0.004120523110032082,,,
50160,2,0,50160,60355,0.9,1.41,3976,1672,-0.08597991,0.013499651988968252,0.0001,0.2,0.23333334147930146,-0.04258728370505068,-0.09193730846047402,0.2790392,83550,-18.091032028198242,-0.052669987082481384,,,
50190,2,0,50190,60389,0.89,1.45,3994,1673,-0.11732311,0.056438184268772604,0.0001,0.2,0.12133333690464497,-0.023925979993616533,-0.10666631862521171,0.06715102,83600,0.26632094383239746,-0.02649615705013275,,,
50220,2,0,50220,60421,0.88,1.49,4012,1674,-0.12884236,0.13148985117673873,0.0001,0.2,0.13266667075455188,-0.02283373883211364,-0.08105755656957626,0.15952764,83650,0.11986327171325684,-0.0051643140614032745,,,
50250,2,0,50250,60458,0.91,1.39,4040,1675,-0.09698457999999999,0.16642112098634243,0.0001,0.2,0.18333333618938924,-0.017332681727595656,-0.1167812004685402,0.06712424,83700,-0.4672278165817261,-0.004320535808801651,,,
50280,2,0,50280,60493,0.89,1.46,4058,1676,-0.11680371999999999,0.046241077110171315,0.0001,0.2,0.08266666918992996,-0.016483034467615666,-0.0851105722039938,0.33982494,83750,-308.322021484375,-0.03157328441739082,,,
50310,2,0,50310,60528,0.91,1.41,4082,1677,-0.10399895,0.15950524792075157,0.0001,0.2,0.16333333618938922,-0.04464108262148997,-0.0827030324935913,0.4585231,83800,-0.06633865833282471,-0.003611147403717041,,,
50340,2,0,50340,60561,0.91,1.38,4104,1678,-0.09572415999999999,0.095866832844913,0.0001,0.2,0.04600000239908695,-0.01934678369077542,-0.040150701105594634,0.1828571,83850,0.03548353910446167,-0.012004001997411251,,,
50370,2,0,50370,60593,0.91,1.4,4122,1679,-0.09583378999999997,0.042728270161896946,0.0001,0.2,0.05200000211596489,-0.01585603576355297,-0.04368290469050407,0.117315166,83900,0.5742167234420776,-0.01790253072977066,,,
50400,2,0,50400,60626,0.88,1.51,4139,1680,-0.12738069,0.1906075681000948,0.0001,0.2,0.16133333750069143,-0.027467731077224045,-0.0746606544405222,0.24909629,83950,-0.10424113273620605,-0.0038483161479234695,,,
50430,2,0,50430,60661,0.87,1.48,4159,1681,-0.13741455,0.07596394002437591,0.0001,0.2,0.27266667686402796,-0.04822172389676169,-0.09492513418197632,1.2782725,84000,0.4053940773010254,-0.041611600667238235,,,
50460,2,0,50460,60693,0.86,1.55,4180,1682,-0.13860706,0.05009460039436817,0.0001,0.2,0.056000002920627595,-0.005053833233580604,-0.021410270854830743,0.0023451566,84050,0.6662557125091553,0.0037853335961699486,,,
50490,2,0,50490,60727,0.87,1.53,4201,1683,-0.13663076,0.0643646864965558,0.0001,0.2,0.03066666826605797,-0.006246729651873473,-0.0430930583178997,0.07438939,84100,-0.037270426750183105,0.002463807351887226,,,
50520,2,0,50520,60760,0.88,1.52,4220,1684,-0.12564162999999998,0.07209656920284033,0.0001,0.2,0.18066666968166828,-0.032513434808701336,-0.07182278893887997,0.16638415,84150,0.3036925196647644,-0.02983548492193222,,,
50550,2,0,50550,60800,0.91,1.4,4244,1685,-0.09384347999999999,0.04915452398359776,0.0001,0.2,0.15466667123138905,-0.02698970623686904,-0.06591496661305428,0.7153202,84200,0.36385852098464966,-0.03956427797675133,,,
50580,2,0,50580,60833,0.91,1.44,4262,1686,-0.09457128000000002,0.05981411833316088,0.0001,0.2,0.09866667039692402,-0.011398513298947357,-0.05382468827068806,0.10055423,84250,-0.23733091354370117,-0.002751236781477928,,,
50610,2,0,50610,60867,0.89,1.48,4282,1687,-0.12493381999999999,0.06771816939115524,0.0001,0.2,0.1146666720509529,-0.018419643436248093,-0.05058977283537388,0.08704101,84300,0.25164806842803955,-0.005137555301189423,,,
50640,2,0,50640,60907,0.9,1.42,4305,1688,-0.11216189000000001,0.15616680540144443,0.0001,0.2,0.13466667234897614,-0.02902860418148336,-0.08063059777021409,0.13616225,84350,-0.12116742134094238,-0.010117903351783752,,,
50670,2,0,50670,60939,0.89,1.43,4326,1689,-0.12259714000000001,0.07656336553394795,0.0001,0.2,0.06133333653211594,-0.013762849198964701,-0.02358586521819234,0.15392281,84400,-0.09426403045654297,-0.008629030548036098,,,
50700,2,0,50700,60971,0.88,1.47,4346,1690,-0.12356854,0.07447580114006996,0.0001,0.2,0.12333333909511567,-0.017982145575806498,-0.03767930909991264,0.12944989,84450,0.2787668704986572,-0.005188855342566967,,,
50730,2,0,50730,61004,0.9,1.38,4370,1691,-0.10135949,0.041037748642265795,0.0001,0.2,0.14133333787322044,-0.028638076988980146,-0.06308627367019654,0.24036855,84500,0.48381078243255615,-0.032750047743320465,,,
50760,2,0,50760,61038,0.92,1.35,4393,1692,-0.08150014,0.06837321914732457,0.0001,0.2,0.15266667127609254,-0.015066014158229031,-0.06170073680579662,0.2977366,84550,-0.4254603385925293,-0.006605127826333046,,,
50790,2,0,50790,61071,0.94,1.33,4414,1693,-0.06145341,0.02096533190459013,0.0001,0.2,0.15933333680033684,-0.044327836591750366,-0.08067960746586322,1.267115,84600,0.49152499437332153,-0.05598065257072449,,,
50820,2,0,50820,61108,0.92,1.42,4431,1694,-0.08469315000000002,0.062104478925466534,0.0001,0.2,0.16200000248849392,-0.024034922374140778,-0.12784946382045745,0.25060403,84650,-0.6167283058166504,-0.022957438603043556,,,
50850,2,0,50850,61142,0.9,1.49,4447,1695,-0.09686914999999999,0.1269369676709175,0.0001,0.2,0.04933333568274975,-0.0077952756811864535,-0.06872662305831909,0.10612246,84700,-0.14319944381713867,0.007951529696583748,,,
50880,2,0,50880,61173,0.88,1.55,4466,1696,-0.09867440999999999,0.10300599347800016,0.0001,0.2,0.10666667215526104,-0.024256407294732826,-0.025058748051524162,0.3156781,84750,-0.004152655601501465,-0.01919763907790184,,,
50910,2,0,50910,61215,0.88,1.54,4490,1697,-0.09839616000000001,0.07756694408133626,0.0001,0.2,0.22866667471826077,-0.0454032653797573,-0.12470328137278557,0.4647302,84800,-0.43181002140045166,-0.055460717529058456,,,
50940,2,0,50940,61262,0.88,1.49,4515,1698,-0.09887635000000002,0.05319376341998577,0.0001,0.2,0.12466667309403419,-0.020891458943486187,-0.04298816535621881,0.4534567,84850,-0.1298506259918213,-0.013503218069672585,,,
50970,2,0,50970,61297,0.9,1.43,4535,1699,-0.0963944,0.07016858331859112,0.0001,0.2,0.14733333870768547,-0.01658474227661891,-0.12860307559370995,0.35970846,84900,-0.026540160179138184,-0.002800591289997101,,,
51000,2,,51000,,,,4560,,,0.11826525464653968,0.0001,0.2,0.11733333930373192,-0.032944831694165864,-0.04256270430982113,0.2074941,84950,-0.1746962070465088,-0.014714717864990234,0.92,-0.09130834887037054,1.3
,,0,51000,61494,0.93,1.32,,1700,-0.06335940000000001,,,,,,,,,,,,,
51030,2,0,51030,61529,0.94,1.29,4580,1701,-0.06295674,0.0175482670776546,0.0001,0.2,0.14866667173802853,-0.024893092863261756,-0.0754286701977253,0.5256716,85000,-171.5830535888672,-0.02678702026605606,,,
51060,2,0,51060,61563,0.91,1.43,4594,1702,-0.08576492,0.1276177743077278,0.0001,0.2,0.04733333557844162,-0.013876509147152908,-0.029846573434770107,0.16895966,85050,0.10028964281082153,-0.007499741390347481,,,
51090,2,0,51090,61598,0.89,1.48,4617,1703,-0.10532037000000001,0.09938954047858715,0.0001,0.2,0.15666667066514492,-0.04191695787757634,-0.04166199054569006,0.8882646,85100,0.08719050884246826,-0.032553087919950485,,,
51120,2,0,51120,61633,0.9,1.42,4640,1704,-0.10384582,0.08341458160430193,0.0001,0.2,0.19133334159851073,-0.05548951726530987,-0.10505375489592553,1.4662734,85150,-0.11405408382415771,-0.06581440567970276,,,
51150,2,0,51150,61671,0.88,1.47,4663,1705,-0.12430580999999999,0.1344037076830864,0.0001,0.2,0.20133333526551722,-0.05430709866806865,-0.10450246699154377,0.5647381,85200,-0.04647636413574219,-0.02807852253317833,,,
51180,2,0,51180,61709,0.88,1.42,4684,1706,-0.13263297999999998,0.0637047516554594,0.0001,0.2,0.12400000408291817,-0.04232788379583507,-0.037344366870820524,0.9568441,85250,0.19061344861984253,-0.04171149432659149,,,
51210,2,0,51210,61744,0.9,1.33,4705,1707,-0.11053460000000001,0.09929472535848617,0.0001,0.2,0.20400000736117363,-0.04450985367596147,-0.09468092054128646,0.31131077,85300,0.1718348264694214,-0.03793098032474518,,,
51240,2,0,51240,61785,0.89,1.38,4726,1708,-0.12149707,0.04546694623306394,0.0001,0.2,0.2020000024139881,-0.031106770622233562,-0.08899754092097283,0.19876821,85350,0.5737241506576538,-0.03299849107861519,,,
51270,2,0,51270,61821,0.9,1.36,4750,1709,-0.11095427000000001,0.03965252356603741,0.0001,0.2,0.18066666848957538,-0.03711745603630945,-0.14547346785664558,0.45638663,85400,0.18906795978546143,-0.04512261226773262,,,
51300,2,0,51300,61858,0.9,1.41,4769,1710,-0.11228524000000001,0.02256213366985321,0.0001,0.2,0.1580000037699938,-0.03537592747062448,-0.08980467095971108,0.08916946,85450,0.5328701734542847,-0.037484828382730484,,,
51330,2,0,51330,61888,0.91,1.39,4789,1711,-0.10218944,0.17276614472270013,0.0001,0.2,0.12200000636279583,-0.026333027341713517,-0.04928476922214031,0.5540588,85500,-0.7661467790603638,0.01120472326874733,,,
51360,2,0,51360,61919,0.93,1.35,4814,1712,-0.08130324999999998,0.04991755656898022,0.0001,0.2,0.10066666997969151,-0.021907281134898468,-0.05544386543333531,0.47138914,85550,0.14160948991775513,-0.03753086179494858,,,
51390,2,0,51390,61950,0.92,1.4,4833,1713,-0.09333243,0.035623371973633765,0.0001,0.2,0.1253333380073309,-0.03321526246766254,-0.07696529850363731,0.19835314,85600,-0.5291644334793091,-0.030930958688259125,,,
51420,2,0,51420,61983,0.91,1.42,4856,1714,-0.10354825999999999,0.06519043054431677,0.0001,0.2,0.09266666822135448,-0.010565904717271514,-0.03425107508897782,0.06963344,85650,0.34151244163513184,-0.0005133599042892456,,,
51450,2,0,51450,62016,0.93,1.35,4884,1715,-0.08256163000000002,0.06643624499440193,0.0001,0.2,0.1826666685193777,-0.05433590667027358,-0.056249764412641526,1.3647362,85700,0.22826755046844482,-0.055303193628787994,,,
51480,2,0,51480,62048,0.92,1.38,4900,1716,-0.09401108000000001,0.013065110268071294,0.0001,0.2,0.14066667214035988,-0.02081111456453801,-0.060131174251437186,0.62085354,85750,-536.8655395507812,-0.02219313383102417,,,
51510,2,0,51510,62082,0.91,1.42,4919,1717,-0.10519292999999999,0.15273218989372253,0.0001,0.2,0.20200000792741776,-0.045415382530540234,-0.106226976364851,1.3290299,85800,0.223080575466156,-0.03701084107160568,,,
51540,2,0,51540,62113,0.91,1.4,4942,1718,-0.10413629999999997,0.06512492690235376,0.0001,0.2,0.08066666878759861,-0.008598834680393281,-0.05810554884374142,0.08625951,85850,0.4061763286590576,0.0012605926021933556,,,
51570,2,0,51570,62145,0.93,1.37,4966,1719,-0.08385556999999999,0.04913382625207305,0.0001,0.2,0.09266666904091835,-0.02315236807925004,-0.03212741330265999,0.11333885,85900,-0.23642361164093018,-0.021789152175188065,,,
51600,2,0,51600,62178,0.9,1.46,4988,1720,-0.10513591,0.019567351527512072,0.0001,0.2,0.22000000633299352,-0.03239577729875848,-0.11122125089168548,0.46972495,85950,-1.9794104099273682,-0.03726561740040779,,,
51630,2,0,51630,62214,0.92,1.41,5007,1721,-0.0834788,0.07173546731472015,0.0001,0.2,0.15600000478327275,-0.058073746698597974,-0.11109841793775559,0.23132129,86000,0.0470428466796875,-0.06099044904112816,,,
51660,2,0,51660,62258,0.92,1.43,5024,1722,-0.06323167000000002,0.08659557312726975,0.0001,0.2,0.07866667069494725,-0.016151118199185747,-0.044893556386232374,0.43819234,86050,0.18710464239120483,-0.014090683311223984,,,
51690,2,0,51690,62291,0.9,1.46,5045,1723,-0.07370959,0.09166238989681005,0.0001,0.2,0.09333333484828472,-0.023702594208220643,-0.03409605413675308,0.22249135,86100,-0.7359756231307983,-0.01509409211575985,,,
51720,2,0,51720,62324,0.89,1.47,5069,1724,-0.08410124999999999,0.07844052247703076,0.0001,0.2,0.1113333374261856,-0.03449676861613995,-0.06542253509163856,0.059225105,86150,-0.20754706859588623,-0.022684834897518158,,,
51750,2,0,51750,62360,0.89,1.48,5090,1725,-0.08435799,0.052154382690787315,0.0001,0.2,0.16533333681523799,-0.04180010444733,-0.05362790457904339,0.61713326,86200,0.41808903217315674,-0.0469452366232872,,,
51780,2,0,51780,62394,0.87,1.51,5106,1726,-0.10539292000000001,0.06570808254182339,0.0001,0.2,0.10600000254809856,-0.040430630689486866,-0.05213884767144918,0.25900382,86250,-0.16432178020477295,-0.03286520019173622,,,
51810,2,0,51810,62432,0.88,1.48,5125,1727,-0.09437459000000002,0.09095444686710835,0.0001,0.2,0.22666667476296426,-0.044299528345465654,-0.11612890794873237,0.45279363,86300,0.43587785959243774,-0.041280604898929596,,,
51840,2,0,51840,62462,0.86,1.55,5143,1728,-0.12604617999999998,0.04488360537216067,0.0001,0.2,0.13000000432133674,-0.026734248266865778,-0.06946275368332863,0.07811802,86350,-0.11879205703735352,-0.026267435401678085,,,
51870,2,0,51870,62493,0.85,1.62,5162,1729,-0.13694724,0.2022542352974415,0.0001,0.2,0.23600000873208046,-0.05622069903463125,-0.22107023119926453,0.35535207,86400,-0.5028591156005859,-0.02901933342218399,,,
51900,2,0,51900,62525,0.86,1.62,5182,1730,-0.13603299000000002,0.07693563520908356,0.0001,0.2,0.14733333773911,-0.03106590818675855,-0.06695896491408349,0.17283814,86450,-0.06775927543640137,-0.029127556830644608,,,
51930,2,0,51930,62558,0.88,1.57,5200,1731,-0.11555623999999998,0.05815213892608881,0.0001,0.2,0.24266667544841766,-0.05228965648636219,-0.09685977049171925,1.514464,86500,0.13450413942337036,-0.05597836896777153,,,
51960,2,0,51960,62590,0.87,1.58,5219,1732,-0.13566624000000002,0.08859108217060566,0.0001,0.2,0.17133333705365658,-0.04142179889480275,-0.09434067979454994,0.43667057,86550,-0.08420491218566895,-0.040236879140138626,,,
51990,2,0,51990,62622,0.88,1.58,5240,1733,-0.12587352,0.0833978008851409,0.0001,0.2,0.3066666755080223,-0.08062166123092168,-0.1571977861225605,0.4481773,86600,0.4611767530441284,-0.07698885351419449,,,
