env/current_idx,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/success_rate,time/fps,time/total_timesteps,env/n_steps,rollout/ep_rew_mean,env/completion_counter,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
1212,2230,1.63,61,0.85,0,1830,1830,-0.13487006,0,0.2,0.0001,0.18133842945098877,0.26789921522140503,-1.5759264707565308,600,0.0,0.00040485064,-0.0006037098181210787,0.0695839524269104,,,
1231,2265,1.65,62,0.84,0,1860,1860,-0.14527152000000002,0,0.2,0.0001,0.20749662816524506,0.03630495071411133,-1.571994161605835,610,0.0,0.000373888,-0.003800172039580785,0.08701953291893005,,,
1252,2301,1.59,63,0.87,0,1890,1890,-0.12494516999999998,0,0.2,0.0001,0.16331859529018403,0.2348960041999817,-1.5492027282714844,620,0.0,0.0017346144,-0.012216001423075796,0.0373697429895401,,,
1270,2336,1.63,64,0.85,0,1920,1920,-0.14701089999999997,0,0.2,0.0001,0.0949139192700386,0.16269558668136597,-1.5084186911582946,630,0.0,0.0033167065,-0.013415461371963233,0.01567668467760086,,,
1296,2374,1.48,65,0.89,0,1950,1950,-0.11457055,0,0.2,0.0001,0.16508915200829505,0.33603107929229736,-1.4758108377456665,640,0.0,0.0015864234,-0.003388785887897683,0.0523020401597023,,,
1314,2407,1.46,66,0.89,0,1980,1980,-0.10491337999999999,0,0.2,0.0001,0.06383677460253238,0.06671023368835449,-1.4578039526939393,650,0.0,0.00027502974,-0.0015718438653365753,0.018549777567386627,,,
1335,2441,1.44,67,0.88,0,2010,2010,-0.09476683,0,0.2,0.0001,0.10816483497619629,0.4480859637260437,-1.4825931549072267,660,0.0,0.0003987789,-0.0023431107704528385,0.0379643552005291,,,
1361,2476,1.36,68,0.9,0,2040,2040,-0.07283656,0,0.2,0.0001,0.08840336129069329,0.330141544342041,-1.5057536005973815,670,0.0,0.0007523,-0.006659927326642556,0.017106560990214348,,,
1385,2519,1.31,69,0.92,0,2070,2070,-0.051555050000000005,0,0.2,0.0001,0.0298359589651227,-182.98793029785156,-1.5137640476226806,680,0.0,0.00028533142,-0.003405368526437158,0.003513561561703682,,,
1402,2554,1.4,70,0.89,0,2100,2100,-0.08471232,0,0.2,0.0001,0.1582680881023407,-0.37807631492614746,-1.5069462180137634,690,0.0,0.0002632042,-0.0007403251542322132,0.052967797964811325,,,
1427,2588,1.28,71,0.93,0,2130,2130,-0.07254111,0,0.2,0.0001,0.26673372387886046,0.1659247875213623,-1.5361264109611512,700,0.0,0.001104935,-0.008238861083518855,0.07322312146425247,,,
1444,2628,1.41,72,0.9,0,2160,2160,-0.10471792,0,0.2,0.0001,0.1896133229136467,0.11313354969024658,-1.5527411341667174,710,0.0,0.00076548854,-0.0022533280761368956,0.07067345827817917,,,
1463,2667,1.47,73,0.88,0,2190,2190,-0.13658902,0,0.2,0.0001,0.19637446999549865,0.08632862567901611,-1.5683416604995728,720,0.0,0.00035214025,-0.0031789577847424868,0.0810164287686348,,,
1485,2705,1.49,74,0.87,0,2220,2220,-0.14676902,0,0.2,0.0001,0.18628763556480407,0.07293438911437988,-1.5497067451477051,730,0.003333333507180214,0.0019460678,-0.007836294955729527,0.0564221516251564,,,
1501,2735,1.51,75,0.88,0,2250,2250,-0.13480482,0,0.2,0.0001,0.12596652805805206,0.3287751078605652,-1.5380554795265198,740,0.0,0.00070112944,-0.004667143064240609,0.04279324412345886,,,
1524,2769,1.52,76,0.88,0,2280,2280,-0.13506787,0,0.2,0.0001,0.2682101935148239,-0.33265018463134766,-1.4715580821037293,750,0.0,0.0020240624,-0.01025510869765025,0.09546973556280136,,,
1541,2801,1.55,77,0.87,0,2310,2310,-0.1353651,0,0.2,0.0001,0.10051775574684144,0.06532609462738037,-1.42703458070755,760,0.0,0.0002344509,0.001282886572104558,0.039536602795124054,,,
1564,2837,1.49,78,0.88,0,2340,2340,-0.11367384999999999,0,0.2,0.0001,0.20746133327484131,0.013024866580963135,-1.43420170545578,770,0.0,0.001174879,-0.008213572826546844,0.0722559243440628,,,
1587,2874,1.47,79,0.89,0,2370,2370,-0.09347104,0,0.2,0.0001,0.10409141331911087,-0.012449860572814941,-1.4490010619163514,780,0.0,0.0011861384,-0.009046149807206128,0.020703401416540146,,,
1607,2908,1.42,80,0.92,0,2400,2400,-0.06286827,0,0.2,0.0001,0.023622723203152417,-45.427101135253906,-1.4388759851455688,790,0.0,0.0009597083,-0.0033409204504764034,-0.002327700611203909,,,
1626,2942,1.48,81,0.9,0,2430,2430,-0.07385072,0,0.2,0.0001,0.0358518036082387,-10.975722312927246,-1.4038495779037476,800,0.0,0.00041463177,-0.0011083829951530789,0.011231412179768085,,,
1649,2979,1.42,82,0.92,0,2460,2460,-0.0629233,0,0.2,0.0001,0.12902466729283332,0.4292316436767578,-1.3931637763977052,810,0.0,0.0001096189,0.00042514741265478053,0.042739417403936386,,,
1671,3018,1.4,83,0.93,0,2490,2490,-0.06248760999999999,0,0.2,0.0001,0.13422952219843864,0.2307639718055725,-1.4095351338386535,820,0.0,0.0009769837,-0.0036748290007624362,0.05276493355631828,,,
1692,3054,1.45,84,0.91,0,2520,2520,-0.08535034000000001,0,0.2,0.0001,0.1264413923025131,0.32122641801834106,-1.451509416103363,830,0.0,0.00035135745,-0.0012259894505616486,0.049783382564783096,,,
1717,3091,1.37,85,0.91,0,2550,2550,-0.07373938999999999,0,0.2,0.0001,0.18705767393112183,-0.410453200340271,-1.4474718570709229,840,0.0,0.0006641487,-0.006379908443486748,0.06695358455181122,,,
1740,3127,1.32,86,0.94,0,2580,2580,-0.05375244999999999,0,0.2,0.0001,0.028149857930839062,-80.65253448486328,-1.4253697991371155,850,0.0,0.0005288661,-0.0023730066598123046,0.0031322939321398735,,,
1764,3173,1.3,87,0.95,0,2610,2610,-0.04432912,0,0.2,0.0001,0.03287447262555361,-100.73761749267578,-1.413797950744629,860,0.0,0.00057804585,-0.006654102293153485,-0.002653818577528,,,
1788,3206,1.27,88,0.96,0,2640,2640,-0.03235883,0,0.2,0.0001,0.1400581568479538,-0.23427486419677734,-1.4223718166351318,870,0.0,0.00019895831,0.001408534737323297,0.05813734605908394,,,
1810,3248,1.27,89,0.96,0,2670,2670,-0.052901300000000005,0,0.2,0.0001,0.06370544023811817,0.34448105096817017,-1.4156339406967162,880,0.0,0.00049258274,-0.005141218450929408,0.014620982110500336,,,
1829,3286,1.33,90,0.94,0,2700,2700,-0.07322298999999999,0,0.2,0.0001,0.12480503767728805,0.24134546518325806,-1.3972834587097167,890,0.0,0.0006742855,-0.003766083706238188,0.0450514480471611,,,
1850,3324,1.4,91,0.92,0,2730,2730,-0.08475774999999999,0,0.2,0.0001,0.139237193018198,0.14520859718322754,-1.3711663961410523,900,0.0,0.0021210194,-0.007034328628797226,0.045644134283065796,,,
1872,3357,1.42,92,0.91,0,2760,2760,-0.07371828,0,0.2,0.0001,0.11156888976693154,0.21130788326263428,-1.33719801902771,910,0.0,0.00042283136,-0.0009292995328912923,0.03720437362790108,,,
1889,3391,1.49,93,0.9,0,2790,2790,-0.08597442,0,0.2,0.0001,0.02527794986963272,-55.181434631347656,-1.3332775592803956,920,0.0,0.00026789706,-0.001496065148385206,0.007439860142767429,,,
1903,3427,1.6,94,0.87,0,2820,2820,-0.11706600000000002,0,0.2,0.0001,0.26841737031936647,-0.1478334665298462,-1.3468982100486755,930,0.0,0.00024306178,-0.0016465418542306765,0.10131651163101196,,,
1924,3460,1.58,95,0.88,0,2850,2850,-0.09665755,0,0.2,0.0001,0.22372353672981263,0.2119746208190918,-1.3502285718917846,940,0.0,0.00024360219,-0.0017679945761726046,0.07317349314689636,,,
1944,3496,1.59,96,0.87,0,2880,2880,-0.11614266000000001,0,0.2,0.0001,0.19341504722833633,-0.0904463529586792,-1.3472726106643678,950,0.0,0.00020852088,-0.002741594843537315,0.0876980721950531,,,
1965,3530,1.63,97,0.85,0,2910,2910,-0.1369378,0,0.2,0.0001,0.13916915655136108,0.3728373050689697,-1.330737829208374,960,0.0,0.00012124578,-0.0017209728660599667,0.05403093993663788,,,
1984,3566,1.55,98,0.87,0,2940,2940,-0.13548189,0,0.2,0.0001,0.16903804242610931,0.05893641710281372,-1.326923406124115,970,0.0,0.00026530426,-0.002440498598055818,0.0699164867401123,,,
2005,3609,1.48,99,0.88,0,2970,2970,-0.12316663,0,0.2,0.0001,0.1546436555683613,0.008770942687988281,-1.3083033680915832,980,0.0,0.00015986562,0.0004187706027494187,0.060797225683927536,,,
2026,,,,,,3000,3000,,0,0.2,0.0001,0.1741189554333687,0.09883326292037964,-1.319249165058136,990,0.0,0.00044823092,-0.004614622567120819,0.06814693659543991,-0.0962890027393587,0.9,1.33
,3799,1.46,100,0.89,0,3000,,-0.11288257000000003,,,,,,,,,,,,,,
2045,3835,1.49,101,0.88,0,3030,3030,-0.12310355999999999,0,0.2,0.0001,0.10172960460186005,0.2698844075202942,-1.309649360179901,1000,0.0,0.0006870071,-0.006553998564680441,0.023676946759223938,,,
2061,3870,1.54,102,0.87,0,3060,3060,-0.13426459,0,0.2,0.0001,0.23186560869216918,-0.08542811870574951,-1.2771463513374328,1010,0.0,0.0013603728,-0.006274975559208684,0.08727337419986725,,,
2077,3903,1.64,103,0.84,0,3090,3090,-0.15670412,0,0.2,0.0001,0.20563541501760482,-0.0034132003784179688,-1.2387205004692077,1020,0.0,0.0011520585,-0.005676112784227883,0.07620374858379364,,,
2096,3938,1.64,104,0.84,0,3120,3120,-0.14623654999999997,0,0.2,0.0001,0.18242727518081664,0.17395246028900146,-1.202985167503357,1030,0.0,0.0013338785,-0.004756061069589812,0.06275644898414612,,,
2120,3975,1.59,105,0.85,0,3150,3150,-0.12601066,0,0.2,0.0001,0.16178230494260787,0.02828770875930786,-1.1848697185516357,1040,0.0,0.00072499114,-0.00710954488487916,0.05240713059902191,,,
2139,4012,1.6,106,0.85,0,3180,3180,-0.13598589,0,0.2,0.0001,0.021928332932293414,-23.798385620117188,-1.169682466983795,1050,0.0,0.0012263496,-0.005388892471479867,-0.0037876013666391373,,,
2156,4048,1.6,107,0.84,0,3210,3210,-0.14576006,0,0.2,0.0001,0.2691459611058235,0.10889345407485962,-1.1328537940979004,1060,0.0,0.0017312964,-0.005234359600581229,0.09708794206380844,,,
2179,4082,1.45,108,0.89,0,3240,3240,-0.1020326,0,0.2,0.0001,0.19726134836673737,0.329431414604187,-1.1226566791534425,1070,0.0,6.749034e-05,-4.623691109983952e-05,0.07200907170772552,,,
2198,4117,1.48,109,0.88,0,3270,3270,-0.11420778000000001,0,0.2,0.0001,0.18903579711914062,-26.068950653076172,-1.1304440021514892,1080,0.0,0.00014222066,-0.0010508160686001134,0.0808941200375557,,,
2217,4159,1.51,110,0.87,0,3300,3300,-0.13507335,0,0.2,0.0001,0.1817481890320778,0.214560866355896,-1.1273141384124756,1090,0.0,0.00015221437,-0.00131111697958346,0.08221068233251572,,,
2238,4193,1.51,111,0.87,0,3330,3330,-0.13639475999999998,0,0.2,0.0001,0.1451331913471222,0.24372625350952148,-1.1381307125091553,1100,0.0,0.0005408009,-0.0026136343918913953,0.057278212159872055,,,
2261,4233,1.43,112,0.89,0,3360,3360,-0.11623292999999998,0,0.2,0.0001,0.12544144690036774,0.2838922142982483,-1.1498839855194092,1110,0.023333334550261497,0.012528116,-0.01500535598956052,0.02605554088950157,,,
2280,4273,1.46,113,0.88,0,3390,3390,-0.13679288999999997,0,0.2,0.0001,0.13380423039197922,0.2105160355567932,-1.103156065940857,1120,0.0,0.0005667408,-0.0030227656699329587,0.04945783317089081,,,
2300,4310,1.46,114,0.87,0,3420,3420,-0.12450686,0,0.2,0.0001,0.12783750891685486,0.1534184217453003,-1.0690006375312806,1130,0.0,0.0009002586,-0.002132565476495074,0.04344669356942177,,,
2326,4344,1.38,115,0.89,0,3450,3450,-0.10337285999999998,0,0.2,0.0001,0.17026833146810533,-0.0031810998916625977,-1.0291310906410218,1140,0.0,0.0017954569,-0.005347904759303956,0.06370774656534195,,,
2344,4377,1.41,116,0.89,0,3480,3480,-0.0818535,0,0.2,0.0001,0.1285182438790798,-0.32302212715148926,-0.9967382371425628,1150,0.0,0.00012646914,0.002287153205834347,0.05527116358280182,,,
2366,4409,1.42,117,0.89,0,3510,3510,-0.08293018999999999,0,0.2,0.0001,0.15503805875778198,-0.6485360860824585,-1.036247146129608,1160,0.0,0.00056312286,-0.002464115428932345,0.059890978038311005,,,
2392,4456,1.35,118,0.91,0,3540,3540,-0.07171654000000001,0,0.2,0.0001,0.14260892570018768,0.3453848958015442,-1.0355275392532348,1170,0.0,0.00025551915,-0.0002841628591461642,0.05514657869935036,,,
2414,4495,1.31,119,0.92,0,3570,3570,-0.07096252,0,0.2,0.0001,0.06369093656539918,0.375640869140625,-1.0391304254531861,1180,0.0,0.00044939914,-0.0018200638886387566,0.025424739345908165,,,
2438,4535,1.33,120,0.91,0,3600,3600,-0.08477051,0,0.2,0.0001,0.09935889542102813,0.35663890838623047,-1.0644896984100343,1190,0.0,0.0005455951,-9.978950125510977e-05,0.037717707455158234,,,
2461,4576,1.28,121,0.93,0,3630,3630,-0.07474267,0,0.2,0.0001,0.09134600311517715,0.3899075388908386,-1.086427390575409,1200,0.0,0.00016680956,-0.0007660633352498003,0.033067818731069565,,,
2485,4612,1.26,122,0.94,0,3660,3660,-0.06347784000000002,0,0.2,0.0001,0.06163394302129745,0.41143661737442017,-1.1028185844421388,1210,0.0,0.00080074667,-0.004657398876346086,0.018315790221095085,,,
2509,4648,1.26,123,0.95,0,3690,3690,-0.053603529999999996,0,0.2,0.0001,0.058522898331284524,0.4678020477294922,-1.157029402256012,1220,0.0,0.0021227917,-0.007564565051967875,0.010805318132042885,,,
2528,4682,1.33,124,0.93,0,3720,3720,-0.08467356000000001,0,0.2,0.0001,0.1029596284031868,-0.10689163208007812,-1.1946379780769347,1230,0.0,0.0025292377,-0.005930833827393833,0.0295184925198555,,,
2551,4725,1.3,125,0.93,0,3750,3750,-0.07064197,0,0.2,0.0001,0.1961195558309555,0.030485093593597412,-1.2342855215072632,1240,0.0,0.00096028246,-0.0017788621880269195,0.07119600474834442,,,
2574,4759,1.37,126,0.91,0,3780,3780,-0.09240402000000002,0,0.2,0.0001,0.16385291367769242,-0.15800368785858154,-1.2597060918807983,1250,0.0,0.00015827814,0.0009734198877413113,0.06699161231517792,,,
2595,4791,1.37,127,0.92,0,3810,3810,-0.07249079,0,0.2,0.0001,0.10496771633625031,0.38293933868408203,-1.2615474581718444,1260,0.0,0.0011370599,-0.0064923635214411135,0.029141109436750412,,,
2615,4827,1.39,128,0.9,0,3840,3840,-0.09341664,0,0.2,0.0001,0.03781049065291882,-51.1952018737793,-1.2573541760444642,1270,0.0,0.00018676718,0.0004667983532028686,0.008485391736030579,,,
2638,4860,1.32,129,0.93,0,3870,3870,-0.07194922,0,0.2,0.0001,0.19168198406696318,0.39966338872909546,-1.271477222442627,1280,0.0,0.00042725008,-0.00033780187886196523,0.06977062672376633,,,
2663,4892,1.35,130,0.92,0,3900,3900,-0.08156907000000001,0,0.2,0.0001,0.07592897862195969,0.41790175437927246,-1.302926242351532,1290,0.0,0.00026048024,-0.003317526962103612,0.02819870412349701,,,
2686,4928,1.34,131,0.93,0,3930,3930,-0.07169260000000001,0,0.2,0.0001,0.12030963227152824,0.1313796043395996,-1.2838648438453675,1300,0.0,0.00038882295,-0.003389605083987934,0.04488527029752731,,,
2707,4961,1.35,132,0.93,0,3960,3960,-0.08204606,0,0.2,0.0001,0.09291475787758827,-13.584512710571289,-1.2747753143310547,1310,0.0,0.00018002391,0.0004033394185049666,0.026101907715201378,,,
2729,4995,1.31,133,0.94,0,3990,3990,-0.07251593,0,0.2,0.0001,0.21244821697473526,-0.02595973014831543,-1.278879427909851,1320,0.0,0.0006313483,-0.0028995061266081203,0.08267764002084732,,,
2749,5031,1.32,134,0.95,0,4020,4020,-0.06626067000000001,0,0.2,0.0001,0.1538967475295067,0.17867660522460938,-1.2495736479759216,1330,0.006666667014360428,0.0010562519,-0.002966303930734426,0.058707140386104584,,,
2772,5065,1.37,135,0.94,0,4050,4050,-0.06685647,0,0.2,0.0001,0.1530913531780243,0.13784658908843994,-1.2186262488365174,1340,0.0,0.0010367671,-0.0051049064204562455,0.05798422545194626,,,
2790,5100,1.45,136,0.92,0,4080,4080,-0.08975042999999999,0,0.2,0.0001,0.04022680576890707,-70.07713317871094,-1.1891236424446106,1350,0.0,0.001081129,-0.003518907714945585,0.0003196476027369499,,,
2814,5139,1.42,137,0.93,0,4110,4110,-0.07030578999999999,0,0.2,0.0001,0.17083705067634583,0.2621626853942871,-1.143493390083313,1360,0.0,0.0009089887,-0.00572299137944352,0.06587240844964981,,,
2836,5174,1.39,138,0.94,0,4140,4140,-0.045096159999999996,0,0.2,0.0001,0.0286869203671813,-27.336088180541992,-1.1007220268249511,1370,0.0,0.0017606835,-0.004014927019986026,0.002295871265232563,,,
2852,5209,1.47,139,0.92,0,4170,4170,-0.07706225000000001,0,0.2,0.0001,0.07675785943865776,0.18240177631378174,-1.0660303115844727,1380,0.0,0.0011289716,-0.002337578274309493,0.023836368694901466,,,
2872,5243,1.49,140,0.91,0,4200,4200,-0.08756449999999999,0,0.2,0.0001,0.18280146270990372,0.2076486349105835,-1.0701220393180848,1390,0.01666666753590107,0.00509428,-0.002823744211830892,0.07017945498228073,,,
2895,5285,1.41,141,0.93,0,4230,4230,-0.06370817999999999,0,0.2,0.0001,0.1727266028523445,-0.12733232975006104,-1.0172478795051574,1400,0.0,0.00014220674,-0.0004932561489113141,0.0710461214184761,,,
2913,5323,1.49,142,0.92,0,4260,4260,-0.07449676,0,0.2,0.0001,0.0595843018963933,-37.79386901855469,-1.0106371998786927,1410,0.0,1.4257431e-05,-8.320053859307563e-05,0.009414177387952805,,,
2930,5362,1.56,143,0.9,0,4290,4290,-0.10772040999999997,0,0.2,0.0001,0.1508809044957161,-0.06487405300140381,-1.0182143330574036,1420,0.0,0.00015254815,-0.0015616558994711483,0.06533285230398178,,,
2955,5402,1.46,144,0.92,0,4320,4320,-0.07504985,0,0.2,0.0001,0.25279667526483535,0.32968246936798096,-1.0139732480049133,1430,0.0,0.00034719706,-0.0041636111595046545,0.08385920524597168,,,
2978,5440,1.41,145,0.92,0,4350,4350,-0.07378115,0,0.2,0.0001,0.05421122610569,-27.761505126953125,-0.9926339387893677,1440,0.0,0.0005057792,-0.0027521894379365364,0.0169965960085392,,,
3001,5478,1.39,146,0.92,0,4380,4380,-0.08575598999999999,0,0.2,0.0001,0.06601211130619049,0.36629462242126465,-0.9597008705139161,1450,0.0,0.0011755467,-0.004363713509324896,0.02097291126847267,,,
3030,5518,1.2,147,0.96,0,4410,4410,-0.04098115999999999,0,0.2,0.0001,0.15861689746379853,0.21629291772842407,-0.9119209289550781,1460,0.0,0.00026366313,-0.00021204450788587793,0.06705283373594284,,,
3051,5552,1.26,148,0.95,0,4440,4440,-0.05224645000000001,0,0.2,0.0001,0.05557805001735687,-434.9753723144531,-0.9095057427883149,1470,0.0,0.00017516216,-0.0015664454113963444,0.0174398235976696,,,
3070,5592,1.32,149,0.93,0,4470,4470,-0.07844784,0,0.2,0.0001,0.092280113697052,0.10540902614593506,-0.9299969911575318,1480,0.0,0.0007787486,-0.004025290286323635,0.03170187026262283,,,
3095,5627,1.26,150,0.94,0,4500,4500,-0.05546285,0,0.2,0.0001,0.2624084934592247,0.19490015506744385,-0.9405429363250732,1490,0.0,0.0001612087,0.0015761499103003284,0.11160238832235336,,,
3119,5664,1.31,151,0.93,0,4530,4530,-0.06677674,0,0.2,0.0001,0.04102886021137238,-3.697934627532959,-0.9322803139686584,1500,0.0,0.0003275752,-0.002750887276682423,0.01131349615752697,,,
3138,5700,1.39,152,0.91,0,4560,4560,-0.07975551,0,0.2,0.0001,0.09232944548130036,-0.0793389081954956,-0.9121757090091706,1510,0.0,2.0406644e-05,8.886038995115086e-06,0.040310487151145935,,,
3161,5738,1.34,153,0.92,0,4590,4590,-0.0790704,0,0.2,0.0001,0.12717155292630195,0.04142481088638306,-0.9259305775165558,1520,0.0,0.0005632102,-0.004769527606355695,0.044175222516059875,,,
3181,5778,1.35,154,0.91,0,4620,4620,-0.09404750000000002,0,0.2,0.0001,0.18463461846113205,0.2197892665863037,-0.9208428919315338,1530,0.0,0.00028016765,-0.003547375224880511,0.06754500418901443,,,
3202,5825,1.41,155,0.89,0,4650,4650,-0.10461518,0,0.2,0.0001,0.1201935201883316,0.46301937103271484,-0.8808491408824921,1540,0.0,0.001020362,-0.004757134988516043,0.0445672981441021,,,
3222,5860,1.44,156,0.87,0,4680,4680,-0.13542461,0,0.2,0.0001,0.12919035106897353,0.4301646947860718,-0.876567029953003,1550,0.0,0.0010008474,-0.0047624277928843385,0.04642398655414581,,,
3247,5895,1.37,157,0.89,0,4710,4710,-0.11236207999999998,0,0.2,0.0001,0.11046385541558265,0.5095224380493164,-0.8051970362663269,1560,0.0,3.878673e-05,0.0005724533084624283,0.04934035614132881,,,
3271,5931,1.34,158,0.9,0,4740,4740,-0.09224856999999996,0,0.2,0.0001,0.03986405115574598,0.6820653676986694,-0.8530241489410401,1570,0.0,2.5749207e-05,1.797674049086595e-06,0.013299891725182533,,,
3292,5971,1.33,159,0.91,0,4770,4770,-0.08420260999999998,0,0.2,0.0001,0.04042720012366772,0.6315139532089233,-0.8113783299922943,1580,0.0,6.156365e-05,-0.0007545020150912408,0.014754446223378181,,,
3315,6007,1.26,160,0.94,0,4800,4800,-0.052601010000000004,0,0.2,0.0001,0.147903860360384,-0.3617950677871704,-0.8160229921340942,1590,0.0,4.9710275e-06,0.00030307957955884036,0.05644357576966286,,,
3333,6043,1.35,161,0.91,0,4830,4830,-0.08566349000000001,0,0.2,0.0001,0.07314258404076099,0.4533790349960327,-0.8018995881080627,1600,0.0,7.6214474e-06,0.00040351469486878957,0.028428716585040092,,,
3352,6091,1.44,162,0.88,0,4860,4860,-0.10685512,0,0.2,0.0001,0.11823338270187378,0.4959760904312134,-0.8150923073291778,1610,0.0,0.0006098827,-0.003915257826253482,0.0373399443924427,,,
3375,6128,1.46,163,0.88,0,4890,4890,-0.10722717999999999,0,0.2,0.0001,0.16673825830221176,0.34031379222869873,-0.8493013978004456,1620,0.0,0.00021131635,-0.0002274696990568259,0.06535453349351883,,,
3399,6166,1.42,164,0.89,0,4920,4920,-0.10435004,0,0.2,0.0001,0.13238190934062005,-0.30109357833862305,-0.8624161422252655,1630,0.0,0.00014644662,-0.0027910567649328754,0.03919737786054611,,,
3423,6205,1.37,165,0.9,0,4950,4950,-0.08205503,0,0.2,0.0001,0.10235318318009376,0.031451523303985596,-0.843225222826004,1640,0.0,0.00077465374,-0.00528516611705232,0.03825467824935913,,,
3447,6241,1.26,166,0.94,0,4980,4980,-0.0500353,0,0.2,0.0001,0.09468943700194359,0.12283885478973389,-0.8112895309925079,1650,0.0,0.0006201943,-0.0040825431871537535,0.029571186751127243,,,
3465,6277,1.32,167,0.93,0,5010,5010,-0.0513936,0,0.2,0.0001,0.08566121757030487,0.15204668045043945,-0.7770940959453583,1660,0.0,0.00079674524,-0.006370667507871986,0.026648929342627525,,,
3487,6312,1.34,168,0.91,0,5040,5040,-0.06349701,0,0.2,0.0001,0.09797489121556283,0.0013410449028015137,-0.7503288447856903,1670,0.0,9.1165304e-05,0.000880019111064012,0.039062175899744034,,,
3515,6347,1.31,169,0.93,0,5070,5070,-0.04296894,0,0.2,0.0001,0.08829412758350372,0.2287101149559021,-0.7589256286621093,1680,0.0,0.00020493071,-0.001063185030361602,0.03598557040095329,,,
3534,6384,1.37,170,0.92,0,5100,5100,-0.06641044,0,0.2,0.0001,0.02042042398825288,-137.3903350830078,-0.7690322995185852,1690,0.0,0.00035457412,-0.0013688466978301506,0.0036833041813224554,,,
3557,6423,1.3,171,0.95,0,5130,5130,-0.05483246,0,0.2,0.0001,0.15197093412280083,0.3633667230606079,-0.7915406167507172,1700,0.0,0.000254941,-0.0001786698950063226,0.06020050868391991,,,
3582,6469,1.26,172,0.96,0,5160,5160,-0.05266583,0,0.2,0.0001,0.07286117896437645,0.31818199157714844,-0.7869632244110107,1710,0.0,0.00013737877,-0.000665200304332103,0.03038615733385086,,,
3610,6507,1.25,173,0.96,0,5190,5190,-0.05247542,0,0.2,0.0001,0.06755437888205051,0.34767842292785645,-0.7694281220436097,1720,0.0,0.0006537537,-0.0025538571386521268,0.02336796373128891,,,
3629,6550,1.3,174,0.95,0,5220,5220,-0.06359303000000001,0,0.2,0.0001,0.005880748340860009,-115.22071075439453,-0.7679549396038056,1730,0.0,0.00016376973,0.0004826527840730677,0.003014429472386837,,,
3651,6587,1.27,175,0.95,0,5250,5250,-0.06073496,0,0.2,0.0001,0.1279949851334095,0.3560721278190613,-0.7583654642105102,1740,0.0,0.00015319983,-0.0022939439756250123,0.0469597727060318,,,
3670,6628,1.31,176,0.94,0,5280,5280,-0.07107531999999998,0,0.2,0.0001,0.12423982992768287,0.2676900029182434,-0.7372138202190399,1750,0.0,0.00060198904,-0.0049245361927507504,0.04531954228878021,,,
3689,6664,1.43,177,0.91,0,5310,5310,-0.09235787999999999,0,0.2,0.0001,0.09095285013318062,0.5567464828491211,-0.6971396088600159,1760,0.0,0.0005572438,-0.0009720798815639142,0.03653332591056824,,,
3713,6701,1.44,178,0.9,0,5340,5340,-0.10236642,0,0.2,0.0001,0.09469935074448585,0.39430856704711914,-0.6682004034519196,1770,0.0,0.0002632181,-0.001480279567670806,0.03269132226705551,,,
3733,6740,1.46,179,0.88,0,5370,5370,-0.12223631999999998,0,0.2,0.0001,0.07832327261567115,0.5687093138694763,-0.6516732454299927,1780,0.0,7.5725715e-05,0.0001892925797438494,0.033892419189214706,,,
3755,6777,1.46,180,0.88,0,5400,5400,-0.12341291999999998,0,0.2,0.0001,0.15009098649024963,0.39346712827682495,-0.6550926685333252,1790,0.0,0.00011279782,-0.0011513527432299498,0.061360135674476624,,,
3780,6812,1.32,181,0.91,0,5430,5430,-0.10173622,0,0.2,0.0001,0.1397862873971462,0.2724068760871887,-0.632269537448883,1800,0.0,0.0005251785,-0.004928192997273584,0.051330894231796265,,,
3802,6850,1.31,182,0.93,0,5460,5460,-0.08167436000000002,0,0.2,0.0001,0.07315463535487651,0.3654441833496094,-0.6119064390659332,1810,0.0,0.0002723535,-0.00390893893937303,0.021314242854714394,,,
3821,6894,1.38,183,0.91,0,5490,5490,-0.10509568,0,0.2,0.0001,0.04834704771637917,0.4020068049430847,-0.6079111576080323,1820,0.0,0.0006730636,-0.005664505193320402,0.010453402996063232,,,
3845,6935,1.33,184,0.93,0,5520,5520,-0.08290879000000001,0,0.2,0.0001,0.17944776862859727,0.3636694550514221,-0.6017932534217835,1830,0.0,0.0004650732,-0.0018997614725957846,0.05806353688240051,,,
3866,6972,1.36,185,0.93,0,5550,5550,-0.08406335999999999,0,0.2,0.0001,0.2366373583674431,-0.3617410659790039,-0.596274483203888,1840,0.0,0.00027086734,-0.005394918021435569,0.09636812657117844,,,
3884,7010,1.4,186,0.92,0,5580,5580,-0.09541033999999998,0,0.2,0.0001,0.15264367163181305,0.11942529678344727,-0.6016486167907715,1850,0.0,0.00032464266,0.00016936325637897375,0.06568897515535355,,,
3908,7045,1.41,187,0.91,0,5610,5610,-0.10596381999999999,0,0.2,0.0001,0.2097519725561142,-0.09851205348968506,-0.5882727980613709,1860,0.0,0.00043446818,-0.0036049004182375556,0.08710110187530518,,,
