env/n_steps,rollout/ep_rew_mean,time/total_timesteps,env/current_idx,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/success_rate,env/completion_counter,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_range,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
48300,-0.06244561,48300,2586,805,1.37,0,61140,0.95,2,0.77658105,40200,-0.06243529506027699,0.2,-0.0835256576538086,0.10077570095658302,0.01727023907005787,0.1693333365395665,0.001,-0.023486525731782136,,,
48360,-0.08237828,48360,2628,806,1.39,0,61213,0.92,2,0.4462944,40250,-0.0359742590226233,0.2,0.117206871509552,0.062116848081350325,-0.03088339790701866,0.17200000405311586,0.001,-0.03061788207292558,,,
48420,-0.07105986,48420,2675,807,1.34,0,61285,0.92,2,0.45875072,40300,-0.01672530623152852,0.2,0.15526121854782104,0.11996838510036469,0.04050447791814804,0.10266666766256094,0.001,-0.008038036961418875,,,
48480,-0.09315717000000001,48480,2714,808,1.41,0,61361,0.9,2,4.459479,40350,-0.024080855865031482,0.2,0.7841428518295288,0.021260743774473668,-0.018564846366643906,0.0800000023841858,0.001,-0.025395573873693705,,,
48540,-0.08551107,48540,2759,809,1.41,0,61431,0.92,2,0.5338653,40400,-0.024310357868671417,0.2,0.3674435019493103,0.09165089800953866,0.01825697533786297,0.08633333541452885,0.001,-0.014046867033466698,,,
48600,-0.06256641000000002,48600,2809,810,1.28,0,61506,0.95,2,0.71429265,40450,-0.01828583880793303,0.2,0.03144431114196777,0.059777137711644175,-0.0017958376556634903,0.11700000502169132,0.001,-0.015244840878682836,,,
48660,-0.06420913999999998,48660,2850,811,1.33,0,61580,0.94,2,0.9683524,40500,-0.02192493448033929,0.2,0.0719408392906189,0.06265000104904175,-0.014667345210909843,0.1133333370834589,0.001,-0.022023046693143745,,,
48720,-0.09763807999999999,48720,2893,812,1.39,0,61657,0.91,2,1.5863985,40550,-0.08269325435161591,0.2,0.0734972357749939,0.07037321157753468,-0.0324249267578125,0.30066666930913927,0.001,-0.042965293586254345,,,
48780,-0.13399830000000001,48780,2930,813,1.53,0,61742,0.88,2,1.2272779,40600,-0.0451433227956295,0.2,0.008883416652679443,0.1583215069770813,-0.014676112681627274,0.182666669562459,0.001,-0.05750017990916973,,,
48840,-0.09695698000000003,48840,2981,814,1.38,0,61817,0.91,2,1.8281258,40650,-0.047034076601266864,0.2,0.20568275451660156,0.14539231166243552,-0.009975604712963104,0.2550000034272671,0.001,-0.052372179837276545,,,
48900,-0.05435865999999999,48900,3024,815,1.31,0,61891,0.95,2,0.73476726,40700,-0.05587476298213005,0.2,-0.4196680784225464,0.04534321963787079,-0.0056980326771736145,0.19266666911542416,0.001,-0.016926484250153067,,,
48960,-0.08226917,48960,3065,816,1.36,0,61962,0.92,2,0.4549509,40750,-0.06228785209357739,0.2,0.15097278356552124,0.0745304498076439,-0.037894099950790405,0.1696666707843542,0.001,-0.06157440188775461,,,
49020,-0.10432029000000002,49020,3105,817,1.46,0,62040,0.89,2,0.50524276,40800,-0.04188031185418367,0.2,0.4446753263473511,0.10561968341469764,-0.006614118814468384,0.16800000347197055,0.001,-0.045838855369637346,,,
49080,-0.09348144000000001,49080,3150,818,1.44,0,62116,0.91,2,0.6973566,40850,-0.05116563282907009,0.2,0.10191744565963745,0.0843772141635418,-0.03216987103223801,0.2020000022649765,0.001,-0.041089720452825225,,,
49140,-0.06306019,49140,3196,819,1.35,0,62190,0.94,2,1.1685221,40900,-0.049086574614048,0.2,-0.28664398193359375,0.05837536137551069,-0.03491773456335068,0.15900000292807817,0.001,-0.03770723175009092,,,
49200,-0.07325181,49200,3242,820,1.3,0,62259,0.93,2,0.03903755,40950,-0.07803978770971298,0.2,0.28493958711624146,0.06626183614134788,-0.01711132749915123,0.10300000175833703,0.001,-0.0430889644225438,,,
49260,-0.07126431,49260,3290,821,1.27,0,62331,0.94,2,0.80714583,41000,-0.02980018883943558,0.2,0.48056304454803467,0.07571904584765435,-0.015076618641614914,0.14566667057573796,0.001,-0.03401668943713105,,,
49320,-0.07183345000000001,49320,3330,822,1.32,0,62405,0.94,2,0.2787799,41050,-0.06175492338836193,0.2,0.24391627311706543,0.042507270760834215,-0.008985438384115696,0.1570000048726797,0.001,-0.018600453210373718,,,
49380,-0.08474623000000003,49380,3366,823,1.48,0,62476,0.89,2,0.48207635,41100,-0.04200531795620918,0.2,0.23982667922973633,0.10574353948235511,0.016529321670532227,0.12500000484287738,0.001,-0.022216345462327213,,,
49440,-0.07611615,49440,3408,824,1.49,0,62550,0.88,2,0.95683366,41150,-0.05345185160636902,0.2,0.4109744429588318,0.052465488016605374,-0.013784227892756462,0.19400000259280203,0.001,-0.025483315618087837,,,
49500,-0.06214670999999998,49500,3455,825,1.34,0,62622,0.92,2,1.1331794,41200,-0.07109592296183109,0.2,0.1399330496788025,0.04594268910586834,-0.030634604394435883,0.21066666964441538,0.001,-0.028495986898740142,,,
49560,-0.06143599999999999,49560,3495,826,1.34,0,62697,0.92,2,0.541773,41250,-0.0955621786415577,0.2,-0.09533190727233887,0.07672476395964622,-0.027413491159677505,0.1690000033378601,0.001,-0.04360165884469943,,,
49620,-0.10423988000000001,49620,3537,827,1.46,0,62774,0.88,2,6.867529,41300,-0.03673628704622388,0.2,-0.1188279390335083,0.11620938003063203,0.019385453313589096,0.11200000382959843,0.001,-0.029069809711227777,,,
49680,-0.10452886,49680,3582,828,1.42,0,62846,0.89,2,1.4849434,41350,-0.057864661253988744,0.2,0.11342823505401611,0.17178437024354934,-8.082389831542969e-05,0.27233333311975,0.001,-0.07089526308576267,,,
49740,-0.08286897,49740,3627,829,1.32,0,62918,0.92,2,1.4604405,41400,-0.06337930545210839,0.2,0.1277887225151062,0.12612081363797187,-0.003744743764400482,0.22200000263750552,0.001,-0.05726731995741524,,,
49800,-0.061405,49800,3676,830,1.29,0,63002,0.93,2,1.1454351,41450,-0.01823998348787427,0.2,0.38200920820236206,0.05520080760121346,-0.04105473682284355,0.1626666709035635,0.001,-0.04435313014437755,,,
49860,-0.08377177000000001,49860,3719,831,1.34,0,63079,0.92,2,1.1701843,41500,-0.09171892568469048,0.2,-0.6710987091064453,0.033286205437034366,-0.014918009750545025,0.2793333336338401,0.001,-0.013827661033874996,,,
49920,-0.10287293,49920,3760,832,1.38,0,63147,0.91,2,0.5355158,41550,-0.043953838609158996,0.2,0.028367340564727783,0.13754555463790893,0.01694277673959732,0.13100000463426112,0.001,-0.030113476548343884,,,
49980,-0.08393698999999998,49980,3805,833,1.4,0,63213,0.93,2,1.3209498,41600,-0.04292514283210039,0.2,0.31834208965301514,0.0957670371979475,-0.014301370829343796,0.13366667177528144,0.001,-0.036777397284905075,,,
50040,-0.09347000000000001,50040,3850,834,1.37,0,63283,0.92,2,1.4014003,41650,-0.01827148055890575,0.2,-0.20671677589416504,0.09629225462675095,0.017592620104551315,0.14900000467896463,0.001,-0.019942315307756645,,,
50100,-0.10372081,50100,3887,835,1.43,0,63352,0.9,2,0.0060997447,41700,-0.01785743495449424,0.2,0.26352012157440186,0.07481328248977662,0.013576360419392586,0.045000000819563866,0.001,-0.007711139642943934,,,
50160,-0.13444547,50160,3932,836,1.49,0,63422,0.87,2,0.21077098,41750,-0.034152327068150044,0.2,0.041555702686309814,0.1299433007836342,0.023876197636127472,0.11366666823625565,0.001,-0.02486270296946168,,,
50220,-0.10117158,50220,3977,837,1.37,0,63495,0.91,2,0.46574566,41800,-0.009249062375165523,0.2,0.3650655150413513,0.0477941033616662,-0.009855703450739384,0.08366666872054339,0.001,-0.01845234376192092,,,
50280,-0.09255885000000003,50280,4019,838,1.36,0,63568,0.91,2,0.95279354,41850,-0.012284106323495508,0.2,0.1449536681175232,0.10286428630352021,0.027606874704360962,0.10666666977107525,0.001,-0.013227937165647746,,,
50340,-0.08271356,50340,4063,839,1.37,0,63642,0.9,2,0.9593503,41900,-0.02021321336273104,0.2,0.0006546974182128906,0.15974019795656205,0.027787502855062485,0.07966666847467423,0.001,-0.015032377996792396,,,
50400,-0.061266629999999996,50400,4105,840,1.36,0,63709,0.91,2,0.013743232,41950,-0.0030952188419178127,0.2,-0.020047545433044434,0.0871868784725666,0.029494447633624077,0.032666668370366095,0.001,-0.005931989798943178,,,
50460,-0.07153572,50460,4150,841,1.37,0,63795,0.91,2,0.18005903,42000,-0.0032596130657475443,0.2,-0.02178490161895752,0.07498036623001099,0.029403435066342354,0.02900000151246786,0.001,-0.0019391709473760344,,,
50520,-0.05126765,50520,4197,842,1.34,0,63871,0.93,2,0.25470063,42050,-0.002039895335910842,0.2,0.26135730743408203,0.08032972879707813,0.013103405013680458,0.043000000976026055,0.001,-0.00487941570486873,,,
50580,-0.008435690000000001,50580,4254,843,1.16,0,63946,0.98,2,1.2940758,42100,-0.007320052282884717,0.2,-85.7802963256836,0.033622718213591724,-0.009578350931406021,0.07233333524316549,0.001,-0.007505885845050102,,,
50640,-0.018887829999999998,50640,4299,844,1.18,0,64015,0.98,2,0.012012272,42150,-0.01236129466444254,0.2,-1.6600303649902344,7.801876956364139e-05,-0.003570633241906762,0.02433333460241556,0.001,-0.0031150111816823766,,,
50700,-0.04019255,50700,4345,845,1.27,0,64091,0.96,2,0.00030097167,42200,-0.0021350624226033686,0.2,-0.010483145713806152,0.05419105395674705,0.026034578680992126,0.010000000521540642,0.001,-0.0006376163581153094,,,
50760,-0.061065749999999995,50760,4388,846,1.3,0,64168,0.94,2,0.006372231,42250,-0.0012174583302112297,0.2,0.046454429626464844,0.09062231734395026,0.04256054013967514,0.016333334185183047,0.001,-0.001830594491368771,,,
50820,-0.07168971,50820,4435,847,1.34,0,64241,0.92,2,0.4268826,42300,-0.002684053193079308,0.2,0.12756192684173584,0.08273019760847092,0.0214999932795763,0.027000001408159734,0.001,-0.010567813578993075,,,
50880,-0.05107094,50880,4483,848,1.31,0,64311,0.94,2,0.20901516,42350,-0.009130977159366012,0.2,0.1777898669242859,0.07208066135644912,0.013807618990540504,0.04766666747629642,0.001,-0.010426490512986959,,,
50940,-0.051085509999999994,50940,4530,849,1.23,0,64385,0.96,2,0.71976244,42400,-0.03271269265562296,0.2,0.20945650339126587,0.01693912947550416,-0.004920784384012222,0.1236666726320982,0.001,-0.008151777268076935,,,
51000,-0.10231374,51000,4573,850,1.35,0,64459,0.91,2,0.0014260422,42450,-0.003101822913158685,0.2,0.23419731855392456,0.06770252872258425,0.005809477064758539,0.03100000161677599,0.001,-0.005405275373409175,,,
51060,-0.08074469000000001,51060,4623,851,1.31,0,64529,0.93,2,0.09209489,42500,-0.03902471408247948,0.2,0.4173464775085449,0.10554279550909997,0.043718352913856506,0.08200000159442425,0.001,-0.005155172624625237,,,
51120,-0.039323470000000006,51120,4673,852,1.2,0,64600,0.96,2,0.4490038,42550,-0.04877997102215886,0.2,-0.18546295166015625,0.08482320323586463,-0.004156947135925293,0.10800000436604024,0.001,-0.02882393203179041,,,
51180,-0.08182115000000001,51180,4708,853,1.35,0,64675,0.92,2,0.6741349,42600,-0.03650251379236579,0.2,0.09589642286300659,0.04437033466994762,-0.030299140140414238,0.14433333847671748,0.001,-0.037898719572772584,,,
51240,-0.09202646000000002,51240,4757,854,1.36,0,64746,0.92,2,0.7763711,42650,-0.06704072929918765,0.2,0.05086487531661987,0.15222228392958642,-0.0036880485713481903,0.17900000251829623,0.001,-0.04065899283066386,,,
51300,-0.050278369999999996,51300,4803,855,1.25,0,64814,0.96,2,0.480022,42700,-0.04705091260373592,0.2,0.048644304275512695,0.03494301128434017,-0.022631797939538956,0.14900000385940074,0.001,-0.02064758308604354,,,
51360,-0.10818634,51360,4839,856,1.42,0,64888,0.9,2,0.122976765,42750,-0.08362436637282372,0.2,-0.23667526245117188,0.07627226516604424,-0.03513747453689575,0.1573333376646042,0.001,-0.04518321963523825,,,
51420,-0.13002627,51420,4883,857,1.42,0,64967,0.88,2,0.501449,42800,-0.05638735219836235,0.2,0.32232242822647095,0.12578679054975508,0.007682953029870987,0.18700000315904616,0.001,-0.02331923549622303,,,
51480,-0.11539988,51480,4924,858,1.47,0,65038,0.89,2,0.86708695,42850,-0.11498319014906883,0.2,0.1258687973022461,0.15727963984012605,-0.009705603122711182,0.2550000040233135,0.001,-0.06888433930029471,,,
51540,-0.08284899000000001,51540,4970,859,1.39,0,65114,0.91,2,1.107767,42900,-0.051492802388966086,0.2,0.33429938554763794,0.08997378185391426,-0.016445055603981018,0.1950000022351742,0.001,-0.04593608591457212,,,
51600,-0.09359190999999999,51600,5010,860,1.39,0,65186,0.89,2,0.2531278,42950,-0.08550119578838349,0.2,0.031205296516418457,0.0914223101735115,-0.017113767564296722,0.24533333703875543,0.001,-0.044484755051632734,,,
51660,-0.10608390999999998,51660,5056,861,1.41,0,65260,0.89,2,0.98682797,43000,-0.05772162806242705,0.2,0.20187807083129883,0.06996788337826729,-0.042449742555618286,0.243666675388813,0.001,-0.057700066926578586,,,
51720,-0.06508285000000001,51720,5105,862,1.28,0,65338,0.94,2,2.0669267,43050,-0.07039464049041272,0.2,0.20679491758346558,0.05800969772040844,-0.01999160461127758,0.29400000244379043,0.001,-0.033896317781259636,,,
51780,-0.04163555999999999,51780,5150,863,1.26,0,65405,0.95,2,0.51370394,43100,-0.078471112921834,0.2,0.6395177841186523,0.015130027402192355,-0.043551310896873474,0.19200000256299973,0.001,-0.0287638617102057,,,
51840,-0.07237145,51840,5192,864,1.33,0,65475,0.92,2,0.79407746,43150,-0.0995828765630722,0.2,-0.11780893802642822,0.05566719464957714,0.005319198593497276,0.1803333366662264,0.001,-0.010934648461019023,,,
51900,-0.11507908999999998,51900,5228,865,1.54,0,65550,0.88,2,0.56538945,43200,-0.06864700593054295,0.2,0.09970992803573608,0.16017375111579896,-0.0037369579076766968,0.206000005453825,0.001,-0.054823278552542265,,,
51960,-0.071775,51960,5280,866,1.37,0,65624,0.94,2,0.34337613,43250,-0.019799876250326632,0.2,-0.17676913738250732,0.17369390964508058,0.07102848589420319,0.049000000730156895,0.001,-0.010299408623948807,,,
52020,-0.030216100000000003,52020,5322,867,1.29,0,65702,0.96,2,0.17807348,43300,-0.036449319198727605,0.2,0.07241874933242798,0.054489644765853884,0.003367660567164421,0.05500000230967998,0.001,-0.018453729016085472,,,
52080,-0.08592413,52080,5364,868,1.4,0,65770,0.91,2,0.29202017,43350,-0.037846492417156694,0.2,-0.060040831565856934,0.05655212938785553,0.0056619904935359955,0.11666666820645333,0.001,-0.01853403016179797,,,
52140,-0.09633628,52140,5408,869,1.41,0,65841,0.9,2,0.3887568,43400,-0.05128222193568945,0.2,0.04273802042007446,0.2066018697619438,0.04921913146972656,0.13000000413507223,0.001,-0.03710982664364081,,,
52200,-0.10356717000000001,52200,5451,870,1.4,0,65913,0.9,2,0.70034283,43450,-0.03162032244727016,0.2,0.07453149557113647,0.12708745434880256,0.006009373813867569,0.09666666932404042,0.001,-0.035271742203893765,,,
52260,-0.10355623,52260,5494,871,1.42,0,65991,0.91,2,0.3590806,43500,-0.012306819674558938,0.2,0.4425153136253357,0.09233740895986557,0.015619197860360146,0.09733333468437194,0.001,-0.022737353268079515,,,
52320,-0.07036546999999999,52320,5541,872,1.27,0,66068,0.94,2,0.06686047,43550,-0.022870822474360467,0.2,0.367739200592041,0.06322738297283649,0.005986835807561874,0.11133333399891854,0.001,-0.01686436643823981,,,
52380,-0.09523016999999999,52380,5583,873,1.33,0,66138,0.91,2,0.11365351,43600,-0.016046682819724083,0.2,0.3655804991722107,0.08829628929495811,0.03320211172103882,0.07833333596587182,0.001,-0.007943271482984215,,,
52440,-0.08613577,52440,5630,874,1.34,0,66210,0.91,2,0.94238824,43650,-0.030624415427446365,0.2,0.22277861833572388,0.12077367708086967,0.02424222230911255,0.17066667072474956,0.001,-0.028072946461538458,,,
52500,-0.051410340000000006,52500,5677,875,1.27,0,66286,0.95,2,0.8171216,43700,-0.11731606312096118,0.2,0.12463974952697754,0.07076716646552086,-0.02035210281610489,0.23000000324100256,0.001,-0.022091988069005312,,,
52560,-0.06228564,52560,5720,876,1.34,0,66359,0.95,2,0.47178364,43750,-0.0380049991980195,0.2,0.14215940237045288,0.063076362721622,-0.04232041910290718,0.22000000111758708,0.001,-0.04619789562746888,,,
52620,-0.08314113,52620,5759,877,1.46,0,66429,0.92,2,0.058299933,43800,-0.023701834641397,0.2,0.09698307514190674,0.08261731296777725,0.03252004086971283,0.04666666753590107,0.001,-0.006698041358962641,,,
52680,-0.09254723999999999,52680,5808,878,1.36,0,66502,0.91,2,0.16520537,43850,-0.020369743350893258,0.2,0.10409611463546753,0.1437602785229683,0.03687479346990585,0.11000000067055225,0.001,-0.02639336483553052,,,
52740,-0.050489700000000005,52740,5855,879,1.24,0,66578,0.95,2,0.96417165,43900,-0.031051100976765156,0.2,0.15195131301879883,0.12444247886538505,0.010084245353937149,0.14866667196154595,0.001,-0.04370565561950201,,,
52800,-0.06168189000000002,52800,5903,880,1.29,0,66649,0.94,2,0.21315257,43950,-0.0296432613581419,0.2,0.21730101108551025,0.027803328447043897,-0.016108814626932144,0.04466666884720325,0.001,-0.017712367923309387,,,
52860,-0.05180910000000001,52860,5949,881,1.28,0,66721,0.95,2,0.2640167,44000,-0.03862761840224266,0.2,0.28090769052505493,0.07337753422558307,-0.022692367434501648,0.1270000062137842,0.001,-0.044279777809977536,,,
52920,-0.040726,52920,5996,882,1.28,0,66792,0.96,2,0.8136577,44050,-0.05736158810555935,0.2,-0.5641200542449951,0.05824286952614784,0.0001941397786140442,0.13166666980832814,0.001,-0.012757932348021655,,,
52980,-0.029704899999999992,52980,6047,883,1.23,0,66868,0.96,2,0.2025983,44100,-0.014915764946490526,0.2,0.07340037822723389,0.06899254038929939,0.012220830656588078,0.0783333357796073,0.001,-0.01389834736846387,,,
53040,-0.04049842000000001,53040,6094,884,1.26,0,66943,0.95,2,0.2648488,44150,-0.02177598588168621,0.2,-0.11763739585876465,0.0008414435415761546,-0.03616269305348396,0.10500000119209289,0.001,-0.030261899359524023,,,
53100,-0.0499296,53100,6144,885,1.23,0,67013,0.95,2,0.04793691,44200,-0.02917108228430152,0.2,0.38277482986450195,0.08282652586698531,0.012575386092066765,0.06366666920483112,0.001,-0.008167785365134463,,,
53160,-0.02887965,53160,6197,886,1.17,0,67089,0.97,2,0.004389746,44250,-0.02716759629547596,0.2,-0.2815593481063843,0.05276077844202518,0.007088611833751202,0.058666669726371766,0.001,-0.01251650126402577,,,
53220,-0.04120118999999999,53220,6241,887,1.23,0,67161,0.96,2,0.40142596,44300,-0.047068159952759744,0.2,0.32991379499435425,0.03328783381730318,-0.03460587561130524,0.15600000478327275,0.001,-0.04707933771361907,,,
53280,-0.07426925,53280,6281,888,1.4,0,67236,0.91,2,0.021081204,44350,-0.06079556554555893,0.2,0.34177398681640625,0.07289714246988296,0.011364703997969627,0.09000000137835741,0.001,-0.02094338308212656,,,
53340,-0.10479525999999999,53340,6318,889,1.5,0,67305,0.88,2,0.70741916,44400,-0.09522559270262718,0.2,-0.045740485191345215,0.11875104516744614,-0.02691986784338951,0.19966666884720324,0.001,-0.05908357688039544,,,
53400,-0.09265645000000002,53400,6364,890,1.44,0,67379,0.92,2,0.49678263,44450,-0.056126517206430436,0.2,0.1860526204109192,0.0811772082746029,-0.02065674029290676,0.17233333665877582,0.001,-0.03914035121351482,,,
53460,-0.05116897999999999,53460,6413,891,1.33,0,67462,0.95,2,2.2972183,44500,-0.0308955155685544,0.2,0.2181323766708374,0.031167935729026795,-0.02826629765331745,0.20800000123679638,0.001,-0.029543255836353664,,,
53520,-0.021011739999999994,53520,6459,892,1.27,0,67533,0.97,2,2.3378954,44550,-0.02639435824006796,0.2,-116.86735534667969,0.013626601151772775,-0.0211332980543375,0.16333333775401115,0.001,-0.01151957718251893,,,
53580,-0.05453253,53580,6508,893,1.3,0,67604,0.94,2,0.2851952,44600,-0.022931505609303713,0.2,-0.0012509822845458984,0.05793663010001183,0.022158030420541763,0.09700000151991844,0.001,-0.00628399262515206,,,
