rollout/success_rate,time/fps,time/total_timesteps,env/completion_counter,time/iterations,env/n_steps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,env/current_idx,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.92,0,6840,0,114,6840,-0.09489457999999999,8926,1.36,4914,-0.024756366092090865,0.017483179,-0.6914409577846528,1130,0.2,0.001,0.11510330438613892,0.0031915344297885895,0.11521675661206246,0.08000000268220901,,,
0.91,0,6900,0,115,6900,-0.10558883999999999,9002,1.35,4959,-0.04420230766137441,0.034285348,-0.6822354197502136,1140,0.2,0.001,0.18091678619384766,-0.01707417517900467,0.16219135373830795,0.20500000342726707,,,
0.94,0,6960,0,116,6960,-0.07110319,9082,1.24,5010,-0.04600297170691192,0.03390215,-0.6932882905006409,1150,0.2,0.001,0.17304295301437378,-0.04621988162398338,0.1029545821249485,0.13833333514630794,,,
0.92,0,7020,0,117,7020,-0.07138343,9151,1.26,5053,-0.03798672190246499,0.046783872,-0.5956496238708496,1160,0.2,0.001,0.415645956993103,-0.042202990502119064,0.06996708251535892,0.16500000283122063,,,
0.91,0,7080,0,118,7080,-0.08338718,9228,1.31,5099,-0.04382610316077873,0.032544088,-0.5492093503475189,1170,0.2,0.001,-0.0013027191162109375,-0.023180074989795685,0.12073974683880806,0.19166666977107524,,,
0.92,0,7140,0,119,7140,-0.08264096999999998,9311,1.32,5145,-0.04401005891462155,0.026114417,-0.5573186337947845,1180,0.2,0.001,0.2394670844078064,-0.027936745434999466,0.12958058938384057,0.2483333371579647,,,
0.94,0,7200,0,120,7200,-0.049972810000000006,9394,1.28,5191,-0.03977985215062905,0.14676502,-0.4913394898176193,1190,0.2,0.001,0.10464972257614136,-0.045294955372810364,0.07878893166780472,0.25833333022892474,,,
0.94,0,7260,0,121,7260,-0.05128770000000001,9473,1.27,5241,-0.03808207652842022,0.039013993,-0.387071818113327,1200,0.2,0.001,0.20663607120513916,-0.04599654674530029,0.0675612036138773,0.11000000257045031,,,
0.96,0,7320,0,122,7320,-0.05050257,9556,1.2,5291,-0.043104251573483056,0.0634539,-0.49813330769538877,1210,0.2,0.001,-0.07108592987060547,-0.02594168484210968,0.09720167443156243,0.17166666984558104,,,
0.95,0,7380,0,123,7380,-0.06171262000000002,9638,1.22,5339,-0.03324471633881334,0.023424339,-0.47969948053359984,1220,0.2,0.001,0.262550950050354,-0.047512397170066833,0.052980459108948705,0.08333333507180214,,,
0.95,0,7440,0,124,7440,-0.06216136,9710,1.24,5387,-0.03443374193273483,0.024309134,-0.5581589996814728,1230,0.2,0.001,0.14882373809814453,-0.026217754930257797,0.10716859623789787,0.13333333600312472,,,
0.95,0,7500,0,125,7500,-0.06078212000000001,9790,1.28,5432,-0.03773033733790119,0.029125536,-0.49918181002140044,1240,0.2,0.001,-0.3537752628326416,-0.014991886913776398,0.12225204929709435,0.1650000022724271,,,
0.9,0,7560,0,126,7560,-0.10249807999999999,9861,1.4,5471,-0.026107901272674462,0.045625847,-0.4371480464935303,1250,0.2,0.001,-0.21307599544525146,-0.0017428547143936157,0.13688928931951522,0.16833333615213633,,,
0.9,0,7620,0,127,7620,-0.1026328,9933,1.35,5520,-0.024195827447498798,0.06629092,-0.5944422423839569,1260,0.2,0.001,0.27032387256622314,0.024949055165052414,0.17213677763938903,0.12166666947305202,,,
0.89,0,7680,0,128,7680,-0.10520394,10020,1.41,5559,-0.01629978749901042,0.019171227,-0.5393946826457977,1270,0.2,0.001,0.06422162055969238,0.023082353174686432,0.13563788309693336,0.08166666850447654,,,
0.89,0,7740,0,129,7740,-0.11684964,10098,1.42,5604,-0.024790649795904684,0.04003898,-0.5068339407444,1280,0.2,0.001,0.04373437166213989,0.039393577724695206,0.18334469348192214,0.16333333868533373,,,
0.9,0,7800,0,130,7800,-0.11422414,10171,1.36,5650,-0.04069186862558123,0.043281205,-0.5759271681308746,1290,0.2,0.001,0.198743999004364,-0.013962335884571075,0.14713850915431975,0.13666666932404042,,,
0.9,0,7860,0,131,7860,-0.10381264,10252,1.38,5695,-0.04239349155997232,0.040100224,-0.4888893663883209,1300,0.2,0.001,0.07745850086212158,-0.015540029853582382,0.13412752524018287,0.1500000048428774,,,
0.9,0,7920,0,132,7920,-0.09303564000000002,10332,1.39,5736,-0.023223105563471735,0.037401978,-0.41623040437698366,1310,0.2,0.001,0.24468916654586792,0.009463589638471603,0.10021465122699738,0.16333333626389504,,,
0.93,0,7980,0,133,7980,-0.07088609,10409,1.31,5786,-0.030488164640652647,0.019329995,-0.39059898555278777,1320,0.2,0.001,0.29733937978744507,-0.0011284202337265015,0.12656516581773758,0.08833333663642406,,,
0.92,0,8040,0,134,8040,-0.0935228,10482,1.38,5826,-0.01993386805367976,0.082090564,-0.6026203066110611,1330,0.2,0.001,0.10251271724700928,0.011630076915025711,0.0986960582435131,0.16000000201165676,,,
0.9,0,8100,0,135,8100,-0.11520418000000002,10557,1.47,5859,-0.03429189989653727,0.03535036,-0.758927983045578,1340,0.2,0.001,0.18796217441558838,0.01110883429646492,0.16063600182533264,0.11833333391696214,,,
0.9,0,8160,0,136,8160,-0.11635545,10632,1.47,5905,-0.04918685365468249,0.021343553,-0.6837681353092193,1350,0.2,0.001,0.13274073600769043,-0.0033643171191215515,0.18284064531326294,0.1650000024586916,,,
0.88,0,8220,0,137,8220,-0.1265678,10711,1.51,5942,-0.014181477614329197,0.012263671,-0.5677626252174377,1360,0.2,0.001,0.3910527229309082,0.011724259704351425,0.10535146221518517,0.06000000070780516,,,
0.92,0,8280,0,138,8280,-0.08409905999999999,10787,1.38,5991,-0.03473584488965571,0.023840867,-0.6074576854705811,1370,0.2,0.001,0.07758212089538574,0.02024170011281967,0.18263498842716216,0.14833333529531956,,,
0.92,0,8340,0,139,8340,-0.07529182,10862,1.38,6030,-0.017007472184680593,0.014908742,-0.6357545495033264,1380,0.2,0.001,-0.39819955825805664,-0.01587902195751667,0.08163012266159057,0.0783333346247673,,,
0.9,0,8400,0,140,8400,-0.09799015999999999,10937,1.47,6070,-0.030628434753355905,0.015663141,-0.620645421743393,1390,0.2,0.001,0.17326867580413818,0.010515216737985611,0.15716978162527084,0.09333333596587182,,,
0.86,0,8460,0,141,8460,-0.14071372999999998,11009,1.54,6106,-0.033015841841697834,0.042684834,-0.6363058805465698,1400,0.2,0.001,0.20490509271621704,-0.006766073405742645,0.12971174269914626,0.12333333510905505,,,
0.86,0,8520,0,142,8520,-0.14697090999999998,11093,1.49,6153,-0.03747929843918731,0.016041355,-0.7527232348918915,1410,0.2,0.001,0.41451704502105713,-0.02911420539021492,0.11606878265738488,0.10833333544433117,,,
0.89,0,8580,0,143,8580,-0.10166900999999999,11173,1.37,6198,-0.03551005607626099,0.020174587,-0.720143449306488,1420,0.2,0.001,0.3602455258369446,-0.015561394393444061,0.12276244387030602,0.13833333570510148,,,
0.92,0,8640,0,144,8640,-0.06170369,11247,1.33,6246,-0.0451148864813149,0.07513961,-0.6626656830310822,1430,0.2,0.001,0.029460668563842773,-0.04184569790959358,0.08450930342078208,0.1983333332464099,,,
0.91,0,8700,0,145,8700,-0.08554152,11318,1.36,6289,-0.04540559134756528,0.06927953,-0.48404481112957,1440,0.2,0.001,-0.15767109394073486,-0.06040498986840248,0.04448703043162823,0.14666666761040686,,,
0.9,0,8760,0,146,8760,-0.11613828,11390,1.37,6331,-0.039944758204122445,0.030167261,-0.4957915425300598,1450,0.2,0.001,0.03115624189376831,0.01601482927799225,0.21081149876117705,0.16333333626389504,,,
0.91,0,8820,0,147,8820,-0.08376309000000001,11464,1.38,6375,-0.02473820598796008,0.06313938,-0.3569868803024292,1460,0.2,0.001,0.013698279857635498,0.03613002970814705,0.18273056000471116,0.12333333715796471,,,
0.91,0,8880,0,148,8880,-0.08296419000000001,11535,1.38,6420,-0.03666398866722975,0.038778506,-0.5398697942495346,1470,0.2,0.001,0.04085671901702881,-0.025484073907136917,0.09369786903262138,0.26499999947845937,,,
0.93,0,8940,0,149,8940,-0.08352636000000001,11619,1.29,6465,-0.0336175390022496,0.08106787,-0.4654108136892319,1480,0.2,0.001,0.2568213939666748,-0.008184783160686493,0.12300283014774323,0.1283333355560899,,,
0.9,0,9000,0,150,9000,-0.10701893999999999,11689,1.42,6505,-0.024017588521043454,0.032110672,-0.46964594423770906,1490,0.2,0.001,0.5629173517227173,-0.019063089042901993,0.05738228969275951,0.1600000023841858,,,
0.92,0,9060,0,151,9060,-0.08278486999999998,11765,1.35,6552,-0.026340252067893744,0.056135308,-0.4052078902721405,1500,0.2,0.001,-0.31073427200317383,0.0042621418833732605,0.15151771157979965,0.12666667066514492,,,
0.94,0,9120,0,152,9120,-0.05916060999999999,11836,1.24,6602,-0.0322064647699396,0.04571708,-0.4632789433002472,1510,0.2,0.001,0.3054017424583435,-0.016896262764930725,0.09288521111011505,0.22333333659917115,,,
0.95,0,9180,0,153,9180,-0.03951622,11912,1.26,6647,-0.027187184194723813,0.049157705,-0.47785153388977053,1520,0.2,0.001,0.09256309270858765,-0.025704361498355865,0.060129208490252495,0.20000000149011612,,,
0.95,0,9240,0,154,9240,-0.05175582,11985,1.29,6694,-0.016744087689245735,0.020171905,-0.5472642302513122,1530,0.2,0.001,-0.49586212635040283,-0.0055661387741565704,0.06514529511332512,0.09666666854172945,,,
0.91,0,9300,0,155,9300,-0.09261596000000002,12058,1.37,6735,-0.04261052578687696,0.09883744,-0.5065691292285919,1540,0.2,0.001,0.09883981943130493,-0.02121763676404953,0.1216431938111782,0.17333333492279052,,,
0.9,0,9360,0,156,9360,-0.11343739000000001,12132,1.4,6782,-0.04037384182835613,0.030022245,-0.5735615074634552,1550,0.2,0.001,0.24726086854934692,-0.0032774358987808228,0.14790922552347183,0.15833333656191825,,,
0.93,0,9420,0,157,9420,-0.08374403000000002,12207,1.31,6825,-0.041541589057693964,0.021682596,-0.5693351447582244,1560,0.2,0.001,0.2552744150161743,-0.04380214959383011,0.10180214047431946,0.13333333600312472,,,
0.92,0,9480,0,158,9480,-0.09431552000000001,12282,1.38,6867,-0.031452230187132814,0.021461768,-0.5030869871377945,1570,0.2,0.001,0.32122671604156494,-0.01779768243432045,0.09516985565423966,0.09500000216066837,,,
0.91,0,9540,0,159,9540,-0.10545853999999999,12353,1.49,6908,-0.027583139101043354,0.017702293,-0.4684881389141083,1580,0.2,0.001,-0.06193685531616211,0.0030009113252162933,0.13738392665982246,0.10166666842997074,,,
0.93,0,9600,0,160,9600,-0.08164846000000002,12438,1.34,6958,-0.03803342324371144,0.07738621,-0.46000003814697266,1590,0.2,0.001,0.48550522327423096,-0.02680528536438942,0.06991005279123783,0.1483333373442292,,,
0.93,0,9660,0,161,9660,-0.08270841000000002,12507,1.31,6998,-0.03588709547184408,0.034491714,-0.4147235959768295,1600,0.2,0.001,0.07442605495452881,-0.003149367868900299,0.12522829249501227,0.12333333510905505,,,
0.92,0,9720,0,162,9720,-0.09380801,12587,1.37,7044,-0.05128342278301716,0.039885316,-0.525510835647583,1610,0.2,0.001,0.29600197076797485,-0.026788678020238876,0.1308061271905899,0.2450000036507845,,,
0.93,0,9780,0,163,9780,-0.08488173999999997,12659,1.33,7091,-0.033367146787544134,0.034336172,-0.4224047362804413,1620,0.2,0.001,0.33431345224380493,-0.04131164774298668,0.05560514610260725,0.07666666805744171,,,
0.94,0,9840,0,164,9840,-0.07555682,12736,1.39,7131,-0.03691884162835777,0.04564574,-0.46766117215156555,1630,0.2,0.001,0.1366342306137085,-0.020530302077531815,0.11955140680074691,0.1266666693612933,,,
0.93,0,9900,0,165,9900,-0.07443097000000001,12808,1.47,7170,-0.036479803814242116,0.13767433,-0.40935567319393157,1640,0.2,0.001,-0.32873690128326416,-0.00779280811548233,0.122858677059412,0.2650000035762787,,,
0.91,0,9960,0,166,9960,-0.08402170999999999,12883,1.49,7212,-0.021838092872252045,0.028584529,-0.38478573858737947,1650,0.2,0.001,0.20762789249420166,0.009006593376398087,0.10380866080522537,0.13333333656191826,,,
0.92,0,10020,0,167,10020,-0.06139552000000001,12956,1.36,7259,-0.03112661080124468,0.017480314,-0.4299966603517532,1660,0.2,0.001,0.13466942310333252,0.0034948959946632385,0.1457972101867199,0.07833333555608987,,,
0.92,0,10080,0,168,10080,-0.07163605,13037,1.36,7302,-0.023381826177549848,0.024533074,-0.44015432000160215,1670,0.2,0.001,-0.40503406524658203,-0.0003011561930179596,0.0801711544394493,0.11500000171363353,,,
0.95,0,10140,0,169,10140,-0.061995580000000015,13115,1.27,7353,-0.02900721140516289,0.047692094,-0.39139636754989626,1680,0.2,0.001,0.13076984882354736,0.01919608563184738,0.15628626495599746,0.09666666872799397,,,
0.97,0,10200,0,170,10200,-0.031164039999999997,13188,1.22,7400,-0.02780856591959786,0.025446812,-0.5071808815002441,1690,0.2,0.001,-0.1805492639541626,-0.014318980276584625,0.08835023939609528,0.06833333540707827,,,
0.95,0,10260,0,171,10260,-0.04888948,13265,1.21,7452,-0.02587970372289421,0.04643824,-0.6346157193183899,1700,0.2,0.001,-0.02741551399230957,-0.0291436780244112,0.056440922617912295,0.2366666678339243,,,
0.93,0,10320,0,172,10320,-0.06010196999999999,13346,1.23,7499,-0.03278417218476548,0.032856543,-0.7106107652187348,1710,0.2,0.001,0.13550198078155518,-0.004791043698787689,0.11057337298989296,0.15500000230967997,,,
0.94,0,10380,0,173,10380,-0.040290690000000004,13420,1.21,7551,-0.034202584785719733,0.0205488,-0.6826641917228699,1720,0.2,0.001,0.19294112920761108,-0.02575261890888214,0.08715843111276626,0.35166666358709336,,,
0.93,0,10440,0,174,10440,-0.06113831,13491,1.28,7589,-0.023862440356363913,0.01977888,-0.7172692239284515,1730,0.2,0.001,0.38329505920410156,-0.027507558465003967,0.031135703064501287,0.25833333283662796,,,
0.88,0,10500,0,175,10500,-0.10408187999999999,13571,1.43,7631,-0.0342272524411479,0.007539027,-0.7747746169567108,1740,0.2,0.001,0.07323002815246582,0.02249262109398842,0.1769682288169861,0.288333336263895,,,
0.91,0,10560,0,176,10560,-0.08522146999999998,13652,1.35,7679,-0.05291431474188966,0.049340326,-0.8442588448524475,1750,0.2,0.001,0.17067909240722656,-0.015901319682598114,0.1635095179080963,0.18333333618938924,,,
0.94,0,10620,0,177,10620,-0.05410742999999999,13728,1.23,7728,-0.028987031274785836,0.0141493445,-0.8763759016990662,1760,0.2,0.001,-0.2486821413040161,-0.005117297172546387,0.07962974756956101,0.3116666667163372,,,
0.92,0,10680,0,178,10680,-0.08546363000000001,13820,1.34,7769,-0.038848847597837466,0.036330834,-0.8408584296703339,1770,0.2,0.001,0.29110896587371826,-0.01970231905579567,0.10037155374884606,0.15499999932944775,,,
0.92,0,10740,0,179,10740,-0.08695915,13900,1.38,7813,-0.038955334940304454,0.018317174,-0.7817333936691284,1780,0.2,0.001,0.16946136951446533,-0.010952319949865341,0.11863112822175026,0.15500000081956386,,,
0.89,0,10800,0,180,10800,-0.11590943,13973,1.43,7854,-0.01976298292749563,0.023717461,-0.7732318639755249,1790,0.2,0.001,0.1514628529548645,0.02611425518989563,0.1533640056848526,0.16666666567325591,,,
0.87,0,10860,0,181,10860,-0.13703577,14048,1.46,7896,-0.046994115198031136,0.040987313,-0.7015495002269745,1800,0.2,0.001,0.17363810539245605,-0.0332232303917408,0.14363452643156052,0.1300000024959445,,,
0.89,0,10920,0,182,10920,-0.12502415,14125,1.43,7938,-0.03699403651834743,0.0276064,-0.5914309859275818,1810,0.2,0.001,0.4812309741973877,-0.027307145297527313,0.10466399267315865,0.1833333345130086,,,
0.87,0,10980,0,183,10980,-0.14601885999999997,14199,1.52,7977,-0.03787201890721916,0.021535227,-0.4812817364931107,1820,0.2,0.001,-0.036005377769470215,-0.008579399436712265,0.15500249415636064,0.10166666898876428,,,
0.9,0,11040,0,184,11040,-0.11508777999999997,14276,1.39,8023,-0.03653069891656422,0.012900192,-0.5462782263755799,1830,0.2,0.001,0.3911510109901428,-0.025035399943590164,0.11145691424608231,0.08166666887700558,,,
0.93,0,11100,0,185,11100,-0.08106928999999999,14359,1.27,8070,-0.030657949540764128,0.018950744,-0.6002314329147339,1840,0.2,0.001,0.4224643111228943,-0.01503971591591835,0.0980176031589508,0.2150000050663948,,,
0.91,0,11160,0,186,11160,-0.08115245,14437,1.34,8111,-0.047666311984260856,0.037389733,-0.5155162990093232,1850,0.2,0.001,-0.18955481052398682,-0.043831150978803635,0.13978153616189956,0.233333333581686,,,
0.89,0,11220,0,187,11220,-0.08368920999999999,14511,1.37,8156,-0.04295602471257252,0.05307069,-0.5288589686155319,1860,0.2,0.001,0.35485702753067017,-0.038253556936979294,0.09405158385634423,0.14500000271946192,,,
0.9,0,11280,0,188,11280,-0.08382528999999998,14591,1.37,8204,-0.052909003272652556,0.066180214,-0.5162300348281861,1870,0.2,0.001,0.15783286094665527,-0.03528854623436928,0.11502146869897842,0.1866666704416275,,,
0.92,0,11340,0,189,11340,-0.09182648,14677,1.4,8241,-0.02118797286724039,0.025554577,-0.45712811648845675,1880,0.2,0.001,-0.022619128227233887,-0.005652517080307007,0.09452660232782364,0.10500000193715095,,,
0.89,0,11400,0,190,11400,-0.11310443,14755,1.45,8282,-0.04487531304980319,0.06846368,-0.4511526942253113,1890,0.2,0.001,0.0672960877418518,0.011232525110244751,0.18307929039001464,0.18666667118668556,,,
0.85,0,11460,0,191,11460,-0.14607149,14829,1.5,8323,-0.047208860789736115,0.07864962,-0.5361859560012817,1900,0.2,0.001,0.17618554830551147,-0.009411178529262543,0.16343387961387634,0.2583333315327764,,,
0.92,0,11520,0,192,11520,-0.07234916999999999,14912,1.27,8375,-0.05132464095329255,0.0393403,-0.5630576610565186,1910,0.2,0.001,0.1305326223373413,-0.0161212757229805,0.15782414972782136,0.19166666883975267,,,
0.92,0,11580,0,193,11580,-0.07254693,14988,1.35,8419,-0.02653351582586767,0.020650646,-0.5833932995796204,1920,0.2,0.001,0.13507020473480225,-0.021450422704219818,0.07419390752911567,0.21500000283122062,,,
0.96,0,11640,0,194,11640,-0.03134389,15069,1.31,8461,-0.0375865242568155,0.09296961,-0.5240224540233612,1930,0.2,0.001,0.20280498266220093,-0.04575849324464798,0.06788190454244614,0.1166666703298688,,,
0.9,0,11700,0,195,11700,-0.09405065,15144,1.46,8499,-0.041389701279501166,0.058749843,-0.6305782854557037,1940,0.2,0.001,-2.0735690593719482,-0.06156821548938751,0.02942987475544214,0.20833333283662797,,,
0.92,0,11760,0,196,11760,-0.09378635,15226,1.4,8548,-0.04062212012708173,0.019897867,-0.6582765579223633,1950,0.2,0.001,0.2340657114982605,-0.0013263300061225891,0.19529421627521515,0.1150000026449561,,,
0.96,0,11820,0,197,11820,-0.05127777,15305,1.27,8595,-0.01940457916825835,0.025391828,-0.5751380801200867,1960,0.2,0.001,-0.010549187660217285,-0.00876668468117714,0.1650774024426937,0.07500000204890966,,,
0.95,0,11880,0,198,11880,-0.06290083,15383,1.29,8641,-0.03043166141957059,0.029818244,-0.5262938022613526,1970,0.2,0.001,0.14265680313110352,-0.022442135959863663,0.09780843183398247,0.12166666965931654,,,
0.94,0,11940,0,199,11940,-0.07354778000000001,15458,1.29,8686,-0.040941212438046916,0.07419697,-0.5870167255401612,1980,0.2,0.001,0.22983026504516602,-0.010985616594552994,0.12096594795584678,0.1750000037252903,,,
,,12000,0,,12000,,,,8732,-0.04174390291174257,0.06013043,-0.5850417137145996,1990,0.2,0.001,0.22176724672317505,-0.020327571779489517,0.11076925918459893,0.21166666820645333,1.36,0.9,-0.09890028760535642
0.94,0,12000,,200,,-0.05174941,15707,1.28,,,,,,,,,,,,,,
0.9,0,12060,0,201,12060,-0.08404238999999997,15779,1.41,8772,-0.03408576345381635,0.04429043,-0.6821694731712341,2000,0.2,0.001,-0.0009832382202148438,-0.02817934937775135,0.06524522788822651,0.17666667178273202,,,
0.91,0,12120,0,202,12120,-0.09424877000000002,15849,1.36,8820,-0.037075422213723286,0.019236958,-0.6457252442836762,2010,0.2,0.001,0.18270975351333618,0.0008161887526512146,0.20320819765329362,0.0783333346247673,,,
0.95,0,12180,0,203,12180,-0.06129365,15920,1.25,8867,-0.026456679043670505,0.021131488,-0.601162725687027,2020,0.2,0.001,0.3836398124694824,-0.008383411914110184,0.1201958954334259,0.25000000223517416,,,
0.94,0,12240,0,204,12240,-0.07028335000000001,15992,1.31,8913,-0.029543243764589187,0.014015609,-0.6504522562026978,2030,0.2,0.001,0.3848593235015869,-0.02342936582863331,0.06252135783433914,0.08666666876524687,,,
0.94,0,12300,0,205,12300,-0.07104711,16075,1.33,8956,-0.045611785935858906,0.049435034,-0.6904808104038238,2040,0.2,0.001,0.19289684295654297,-0.029009465128183365,0.10867043733596801,0.18000000342726707,,,
0.92,0,12360,0,206,12360,-0.08232429,16151,1.37,8999,-0.04549864434637137,0.028216008,-0.7138831436634063,2050,0.2,0.001,0.03458821773529053,-0.021432198584079742,0.12752056047320365,0.136666670627892,,,
0.93,0,12420,0,207,12420,-0.07265262,16231,1.39,9043,-0.03393615539496153,0.032712564,-0.5092630207538604,2060,0.2,0.001,-0.061254143714904785,0.009902417659759521,0.14289756417274474,0.14333333782851695,,,
0.91,0,12480,0,208,12480,-0.10363119999999998,16300,1.4,9085,-0.04616343516235553,0.04409907,-0.5049507796764374,2070,0.2,0.001,0.2077333927154541,-0.03112933412194252,0.10927439481019974,0.17833333611488342,,,
0.89,0,12540,0,209,12540,-0.12580608,16384,1.4,9129,-0.0529306724046668,0.043350194,-0.626710319519043,2080,0.2,0.001,0.08109647035598755,-0.025930553674697876,0.16152092069387436,0.18333333618938924,,,
0.9,0,12600,0,210,12600,-0.11455449000000001,16454,1.35,9175,-0.04415396790951505,0.049858674,-0.5397983312606811,2090,0.2,0.001,0.4554256796836853,-0.04454464837908745,0.10391102060675621,0.16500000320374966,,,
0.93,0,12660,0,211,12660,-0.08131383000000002,16524,1.32,9220,-0.051329796016216275,0.07364817,-0.5564337134361267,2100,0.2,0.001,0.42150241136550903,-0.048062898218631744,0.07704351358115673,0.22833333350718021,,,
0.95,0,12720,0,212,12720,-0.04027094,16599,1.26,9269,-0.03342851603403689,0.02663312,-0.6306723415851593,2110,0.2,0.001,0.19369268417358398,-0.03486187756061554,0.08493539728224278,0.16000000275671483,,,
0.93,0,12780,0,213,12780,-0.052351680000000005,16670,1.29,9314,-0.04468291804815365,0.03933262,-0.6017744183540344,2120,0.2,0.001,-0.047306180000305176,-0.05860626697540283,0.05015101470053196,0.11833333652466535,,,
0.89,0,12840,0,214,12840,-0.10627249,16746,1.45,9350,-0.032586011312281074,0.01705953,-0.6982448816299438,2130,0.2,0.001,0.22596663236618042,-0.016533493995666504,0.12412703707814217,0.12000000290572643,,,
0.9,0,12900,0,215,12900,-0.10514219000000001,16815,1.49,9392,-0.04462617640693987,0.03242134,-0.707482498884201,2140,0.2,0.001,0.26233601570129395,-0.00835968554019928,0.15044267177581788,0.3200000051409006,,,
0.95,0,12960,0,216,12960,-0.06384002999999999,16883,1.4,9438,-0.03357257212977856,0.049770117,-0.6725974559783936,2150,0.2,0.001,0.034395456314086914,-0.021219376474618912,0.11321943029761314,0.23000000268220902,,,
0.92,0,13020,0,217,13020,-0.09392102,16953,1.39,9479,-0.028054461316205526,0.021500321,-0.7200982451438904,2160,0.2,0.001,0.28805822134017944,-0.022529277950525284,0.07514634355902672,0.22499999757856132,,,
