env/n_steps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,env/completion_counter,time/iterations,env/current_idx,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
6420,-0.10361766000000001,1.42,6420,8830,0.9,0,107,4622,0,0.43300000064074995,5300,-0.25545526802539825,-0.011107563972473145,-0.09875577561805642,0.001,0.157783887386322,0.6917346,-0.10222959518432617,0.2,,,
6480,-0.13545751,1.5,6480,8900,0.87,0,108,4660,0,0.23900000587105752,5350,-0.1622675222158432,-0.06020081043243408,-0.054135815106332356,0.001,0.04661036819219589,0.31220677,-0.06272486597299576,0.2,,,
6540,-0.10462711000000001,1.41,6540,8976,0.9,0,109,4705,0,0.2763333367556334,5400,-0.18239935725927353,0.3252003788948059,-0.066566344058762,0.001,0.0904971295595169,0.62386703,-0.06268133968114853,0.2,,,
6600,-0.040965169999999995,1.24,6600,9049,0.95,0,110,4758,0,0.25533333633095023,5450,-0.08792679712176323,-0.542556643486023,-0.047049426751832185,0.001,0.08215191766619682,0.68487924,-0.026462988927960396,0.2,,,
6660,-0.04896856000000001,1.19,6660,9130,0.95,0,111,4806,0,0.10833333410322667,5500,-0.04348834812641144,0.05400645732879639,-0.038512610134979045,0.001,0.04769759030081332,0.16109818,-0.037615373730659485,0.2,,,
6720,-0.09146496000000001,1.32,6720,9210,0.91,0,112,4848,0,0.16566667042672634,5550,-0.10236147478222847,0.16083770990371704,-0.045528133927534034,0.001,0.022403118790825828,0.77045673,-0.05032474920153618,0.2,,,
6780,-0.06302225,1.29,6780,9281,0.93,0,113,4897,0,0.12800000622868538,5600,-0.07896296322345733,-0.2538619041442871,-0.030762239160637056,0.001,0.10970629572868347,0.10519436,0.006858602166175842,0.2,,,
6840,-0.05307041999999999,1.25,6840,9357,0.95,0,114,4944,0,0.062333336547017094,5650,-0.022806160803884267,0.4190521836280823,-0.004017431170058714,0.001,0.007096581112127751,0.0071894852,-0.004285298753529787,0.2,,,
6900,-0.09530794999999999,1.4,6900,9438,0.91,0,115,4982,0,0.17333333671092988,5700,-0.08780737891793251,0.37789416313171387,-0.0452690347395837,0.001,0.05489465275779366,0.6819575,-0.04857400432229042,0.2,,,
6960,-0.07414296000000001,1.33,6960,9517,0.93,0,116,5031,0,0.29333333745598794,5750,-0.18059784710407256,0.3451765179634094,-0.0699710685412089,0.001,0.05516509110108018,0.33162862,-0.08582650870084763,0.2,,,
7020,-0.14055879000000002,1.53,7020,9586,0.87,0,117,5064,0,0.3060000026971102,5800,-0.23564286261796952,0.5791094303131104,-0.062555314262708,0.001,0.007093413488473743,0.8152838,-0.08295083791017532,0.2,,,
7080,-0.13803654999999998,1.43,7080,9658,0.88,0,118,5111,0,0.45199999406933783,5850,-0.2712348675727844,0.1226963996887207,-0.1154373928854863,0.001,0.11876431114971638,0.94806075,-0.12904880940914154,0.2,,,
7140,-0.14701952000000001,1.54,7140,9734,0.86,0,119,5143,0,0.43299999430775643,5900,-0.27309916287660596,-0.6696423292160034,-0.09044296615074082,0.001,0.07520084014162422,0.37762913,-0.0923704132437706,0.2,,,
7200,-0.12605672,1.48,7200,9811,0.87,0,120,5186,0,0.41899999752640726,5950,-0.2582140266895294,-0.2849992513656616,-0.07761998298267521,0.001,0.05177817903691903,0.6015202,-0.09061607718467712,0.2,,,
7260,-0.09607732000000001,1.43,7260,9889,0.9,0,121,5233,0,0.44166666612029076,6000,-0.19813195645809173,-0.30808961391448975,-0.0976215481360753,0.001,0.06826237781904637,0.79810005,-0.111930251121521,0.2,,,
7320,-0.08305235,1.37,7320,9959,0.92,0,122,5268,0,0.2823333391547203,6050,-0.07830870315432549,-0.027765750885009766,-0.060561161801218975,0.001,0.021859245236846618,0.7494895,-0.08528211712837219,0.2,,,
7380,-0.08330182999999998,1.4,7380,10044,0.91,0,123,5316,0,0.20033333525061608,6100,-0.12623247742652893,0.06729531288146973,-0.0532251608669759,0.001,0.15185462087392806,0.22967218,-0.01939014345407486,0.2,,,
7440,-0.06329366999999998,1.39,7440,10116,0.92,0,124,5358,0,0.13100000396370887,6150,-0.06910857982933521,-0.8988968133926392,-0.030380140102002785,0.001,0.056103256791830064,0.15229803,-0.024026958271861076,0.2,,,
7500,-0.07215608999999999,1.37,7500,10191,0.91,0,125,5403,0,0.1696666706353426,6200,-0.07996665157377719,-0.027116060256958008,-0.047120537452399705,0.001,0.0585632299631834,0.4104839,-0.04800131916999817,0.2,,,
7560,-0.09145154000000001,1.39,7560,10262,0.91,0,126,5443,0,0.18166666947305202,6250,-0.102780402302742,0.011815845966339111,-0.06506218898544709,0.001,0.041598975779488685,0.14800714,-0.0830884575843811,0.2,,,
7620,-0.09111691000000001,1.35,7620,10340,0.91,0,127,5491,0,0.1936666689813137,6300,-0.13230225771665574,0.2621450424194336,-0.056795103160043575,0.001,0.03636618625372648,0.28438336,-0.06437062472105026,0.2,,,
7680,-0.060615180000000005,1.28,7680,10414,0.94,0,128,5538,0,0.17433333590626718,6350,-0.1156240850687027,0.09279698133468628,-0.05294280077703297,0.001,0.059398394972085954,0.1701243,-0.05052837356925011,0.2,,,
7740,-0.07223601,1.35,7740,10489,0.93,0,129,5581,0,0.2806666694581509,6400,-0.2345282518863678,0.5577143430709839,-0.03737649636839827,0.001,0.032514215521514414,0.24380532,-0.044314976781606674,0.2,,,
7800,-0.12423797,1.44,7800,10563,0.88,0,130,5622,0,0.250000003837049,6450,-0.19976118415594102,-0.16083121299743652,-0.05348622411613661,0.001,0.08607692442834378,0.18850759,-0.055452458560466766,0.2,,,
7860,-0.10266244000000002,1.39,7860,10636,0.9,0,131,5668,0,0.3223333353176713,6500,-0.29370908081531527,0.0037712454795837402,-0.08440935601790749,0.001,0.13894522680900992,0.5329314,-0.10211385041475296,0.2,,,
7920,-0.09080024,1.37,7920,10718,0.9,0,132,5708,0,0.29800000179558994,6550,-0.25898529440164564,-0.9602253437042236,-0.06389811832706137,0.001,0.028241748958826064,0.41307518,-0.08834290504455566,0.2,,,
7980,-0.10162251,1.46,7980,10791,0.88,0,133,5752,0,0.4513333375751972,6600,-0.33844941258430483,-0.02329695224761963,-0.11094153109441195,0.001,0.1310261631757021,0.8175265,-0.11215434968471527,0.2,,,
8040,-0.10246844999999999,1.4,8040,10869,0.89,0,134,5792,0,0.41633333571255204,6650,-0.33482752442359925,0.6264207363128662,-0.06711295832445216,0.001,0.024706594385206698,0.32051936,-0.06865987181663513,0.2,,,
8100,-0.10317855999999999,1.4,8100,10941,0.89,0,135,5834,0,0.3613333325088024,6700,-0.2286067408323288,0.3427836298942566,-0.07015827605500817,0.001,0.06262014247477055,0.48763022,-0.0650411993265152,0.2,,,
8160,-0.08416950000000002,1.34,8160,11013,0.92,0,136,5884,0,0.39966666638851167,6750,-0.1934869247674942,0.09081000089645386,-0.06588169812659415,0.001,0.1041387166082859,0.6114198,-0.03759162500500679,0.2,,,
8220,-0.08579534000000001,1.38,8220,11089,0.92,0,137,5920,0,0.2870000042393804,6800,-0.16233748257160185,0.3318942189216614,-0.04999200604545571,0.001,0.01081746038806159,0.7055434,-0.06994876265525818,0.2,,,
8280,-0.104649,1.39,8280,11162,0.9,0,138,5968,0,0.5126666720211506,6850,-0.37389074385166166,4.839897155761719e-05,-0.10217562854538365,0.001,0.0873022735491395,0.8373773,-0.12622375786304474,0.2,,,
8340,-0.091894,1.37,8340,11239,0.9,0,139,6009,0,0.4226666621863842,6900,-0.24825044006109237,-0.06943511962890625,-0.07734735919783517,0.001,0.03284907988330815,0.5060747,-0.08996076881885529,0.2,,,
8400,-0.08149238,1.31,8400,11310,0.92,0,140,6058,0,0.2916666688770056,6950,-0.1646189059317112,0.1994389295578003,-0.0638047237036129,0.001,0.07008735246956349,0.38093004,-0.06168587878346443,0.2,,,
8460,-0.05029951,1.25,8460,11379,0.95,0,141,6103,0,0.34233333334326743,7000,-0.19950754195451736,-0.2473989725112915,-0.07951814116785925,0.001,0.10064956367015838,0.2771211,-0.04816184565424919,0.2,,,
8520,-0.08282679999999999,1.42,8520,11542,0.91,0,142,6142,0,0.25166666880249977,7050,-0.1835534843802452,-0.04774940013885498,-0.06126945399244619,0.001,0.017914230211172253,0.5542446,-0.06862985342741013,0.2,,,
8580,-0.09304103000000001,1.48,8580,11624,0.9,0,143,6179,0,0.22666667200624943,7100,-0.13397801622748376,-0.022124648094177246,-0.050200705248862505,0.001,0.08042555626481772,0.5936434,-0.056815601885318756,0.2,,,
8640,-0.06171412999999999,1.42,8640,11698,0.93,0,144,6228,0,0.20533333525061606,7150,-0.08462181597948075,0.17727869749069214,-0.04766936282565197,0.001,0.030345067207235843,0.9077826,-0.05023800581693649,0.2,,,
8700,-0.08435383000000002,1.48,8700,11772,0.9,0,145,6263,0,0.41833333678543566,7200,-0.1873355659842491,-65.5533676147461,-0.03594032072648403,0.001,0.002993128019152209,1.6762807,-0.04572971910238266,0.2,,,
8760,-0.10636594999999999,1.48,8760,11847,0.89,0,146,6308,0,0.2796666692569852,7250,-0.16170923367142678,-0.09789526462554932,-0.06134220530216893,0.001,0.11444584795739501,0.18967366,-0.0867997482419014,0.2,,,
8820,-0.09342404000000001,1.38,8820,11920,0.9,0,147,6349,0,0.2363333349302411,7300,-0.11395101979374886,-0.013271331787109375,-0.05865476023902495,0.001,0.04756269275210798,0.31137276,-0.07429596036672592,0.2,,,
8880,-0.08307009000000001,1.38,8880,11991,0.91,0,148,6394,0,0.3283333356678486,7350,-0.16586703300476074,-0.06625545024871826,-0.07849061552559336,0.001,0.10275968417525291,0.60071445,-0.04580865055322647,0.2,,,
8940,-0.08531584999999998,1.39,8940,12064,0.91,0,149,6436,0,0.221000002771616,7400,-0.12220970913767815,0.029191970825195312,-0.0636745337260266,0.001,0.04526993924751878,0.7205209,-0.08098490536212921,0.2,,,
9000,-0.10825046,1.5,9000,12131,0.89,0,150,6474,0,0.2830000027269125,7450,-0.13323954641819,-0.22685527801513672,-0.08023717705657077,0.001,0.14413647428154946,0.71111274,-0.03177350014448166,0.2,,,
9060,-0.08701622,1.4,9060,12202,0.93,0,151,6521,0,0.34533333726227283,7500,-0.1327498397231102,-0.19539213180541992,-0.07485757568230227,0.001,0.12495240200310946,1.0308255,-0.07815835624933243,0.2,,,
9120,-0.06144478,1.35,9120,12274,0.94,0,152,6561,0,0.3463333337754011,7550,-0.13891405552625657,-1.5950307846069336,-0.046793220989406095,0.001,0.06298043608665466,0.9629713,-0.048301052302122116,0.2,,,
9180,-0.07191789000000001,1.43,9180,12360,0.9,0,153,6602,0,0.21800000119954346,7600,-0.1063951712846756,-0.013512611389160156,-0.057702760321398615,0.001,0.08293086268007756,0.17682368,-0.052674707025289536,0.2,,,
9240,-0.11352488000000002,1.53,9240,12432,0.86,0,154,6639,0,0.31266667127609254,7650,-0.14998387962579726,-0.7274179458618164,-0.05741566787163418,0.001,0.05044071938842535,0.38166493,-0.05583754926919937,0.2,,,
9300,-0.13445220000000002,1.52,9300,12502,0.86,0,155,6678,0,0.2663333413004875,7700,-0.13227970659732818,0.04878401756286621,-0.06561018257712323,0.001,0.09415855668485165,0.91367424,-0.07630877941846848,0.2,,,
9360,-0.12424489000000002,1.52,9360,12580,0.88,0,156,6716,0,0.18000000290572643,7750,-0.09413745164871216,0.2756730318069458,-0.04178933088605602,0.001,0.05408788848668337,0.64137363,-0.041245415806770325,0.2,,,
9420,-0.10258339,1.46,9420,12658,0.9,0,157,6766,0,0.3133333353698254,7800,-0.2100074377655983,0.04363691806793213,-0.05328769749403001,0.001,0.03766986718866974,0.56721383,-0.056433647871017456,0.2,,,
9480,-0.06987618999999999,1.3,9480,12734,0.94,0,158,6809,0,0.18066666968166828,7850,-0.1010194943845272,-0.4251415729522705,-0.04841347590213019,0.001,0.041696260869503024,0.2504103,-0.04627928510308266,0.2,,,
9540,-0.07214567999999999,1.32,9540,12810,0.93,0,159,6856,0,0.21066667184233664,7900,-0.11425747081637383,0.18031424283981323,-0.06367948583637677,0.001,0.043912973026745024,0.4266326,-0.08707019686698914,0.2,,,
9600,-0.07422001,1.32,9600,12889,0.92,0,160,6902,0,0.27600000381469725,7950,-0.17377566069364547,0.017859220504760742,-0.06943237130343913,0.001,0.03961080726236105,0.25754267,-0.06891962885856628,0.2,,,
9660,-0.08619798,1.33,9660,12979,0.91,0,161,6945,0,0.29200000513345004,8000,-0.12176897913217545,-0.0684436559677124,-0.07696348933503032,0.001,0.08127622679807246,0.46128938,-0.0832328125834465,0.2,,,
9720,-0.10745099999999999,1.42,9720,13064,0.9,0,162,6987,0,0.26533333711326124,8050,-0.19693213000893592,-0.16497230529785156,-0.04619622062643373,0.001,0.10854302018880845,0.17159717,-0.02020011469721794,0.2,,,
9780,-0.07270378,1.35,9780,13143,0.93,0,163,7036,0,0.33633333511650565,8100,-0.0734905920177698,0.1851065754890442,-0.06775620219980677,0.001,0.055916814990341665,1.2497183,-0.06760413944721222,0.2,,,
9840,-0.06040189999999999,1.26,9840,13221,0.94,0,164,7083,0,0.23066667154431342,8150,-0.12998053058981895,-0.4356793165206909,-0.055022214507063155,0.001,0.019476031975355,0.73296493,-0.06119023635983467,0.2,,,
9900,-0.06219935999999999,1.23,9900,13301,0.94,0,165,7133,0,0.2886666752398014,8200,-0.11375270158052445,0.012970447540283203,-0.0786486804919938,0.001,0.07732028821017593,0.9199987,-0.08986177295446396,0.2,,,
9960,-0.08294696000000001,1.32,9960,13375,0.91,0,166,7174,0,0.18700000330805777,8250,-0.08322671979665756,0.4019547700881958,-0.02952510480334368,0.001,0.00543060633528512,0.23199572,-0.03192092478275299,0.2,,,
10020,-0.11631836,1.42,10020,13451,0.89,0,167,7216,0,0.21366667062044142,8300,-0.1504613357782364,0.3261956572532654,-0.04554325829943018,0.001,0.07434364102780819,0.1965653,-0.050809092819690704,0.2,,,
10080,-0.09328555999999999,1.42,10080,13530,0.89,0,168,7256,0,0.17333333685994148,8350,-0.1082865683734417,0.02384769916534424,-0.04392077719730637,0.001,0.08078587666153908,0.038517635,-0.026136545464396477,0.2,,,
10140,-0.06213961999999999,1.37,10140,13614,0.92,0,169,7303,0,0.29133333593606947,8400,-0.08578662753105164,-0.46382880210876465,-0.0648396369864544,0.001,0.06671157100936398,0.5510244,-0.07525576651096344,0.2,,,
10200,-0.07234577,1.36,10200,13686,0.93,0,170,7345,0,0.20166666992008686,8450,-0.11782963342964649,0.8031218647956848,-0.030235427471498683,0.001,0.0024857918336056175,0.5937056,-0.036294467747211456,0.2,,,
10260,-0.05965583000000001,1.25,10260,13766,0.94,0,171,7398,0,0.3373333303630352,8500,-0.18408974051475524,-0.1587589979171753,-0.07856071120748918,0.001,0.11988973364233971,0.96650225,-0.08446486294269562,0.2,,,
10320,-0.06950975,1.26,10320,13840,0.93,0,172,7442,0,0.24933333732187749,8550,-0.12160276100039483,0.5927363038063049,-0.029213308729231356,0.001,0.005118551589475828,0.7192558,-0.03294741362333298,0.2,,,
10380,-0.10262460000000001,1.34,10380,13917,0.9,0,173,7487,0,0.37966666914522645,8600,-0.16508899807929991,-0.06390511989593506,-0.09188856511314711,0.001,0.1743985280394554,0.16856597,-0.021815568208694458,0.2,,,
10440,-0.08285835000000001,1.29,10440,13993,0.93,0,174,7536,0,0.27933334082365036,8650,-0.11216704651713372,0.16170310974121094,-0.07034353952109815,0.001,0.06490724235773086,0.54519206,-0.059846121817827225,0.2,,,
10500,-0.06052462,1.3,10500,14085,0.92,0,175,7580,0,0.1680000038444996,8700,-0.08497792944312095,-0.7327057123184204,-0.03531168159594138,0.001,0.09944351777434349,0.2955507,-0.00981278344988823,0.2,,,
10560,-0.11278510000000001,1.43,10560,14164,0.87,0,176,7620,0,0.22466667219996453,8750,-0.08321609869599342,-0.13736224174499512,-0.06200252116719881,0.001,0.04829255793243647,0.6119977,-0.06999339163303375,0.2,,,
10620,-0.11251456999999998,1.47,10620,14239,0.86,0,177,7660,0,0.20900000255554915,8800,-0.089757931381464,0.19846433401107788,-0.04951045340672135,0.001,0.0943620216101408,0.6402167,-0.041559912264347076,0.2,,,
10680,-0.11374934999999997,1.41,10680,14318,0.88,0,178,7702,0,0.1686666702479124,8850,-0.09300073005259037,0.544152021408081,-0.036298099372535975,0.001,0.024145449213683605,0.40120173,-0.038235265761613846,0.2,,,
10740,-0.11445876,1.48,10740,14411,0.87,0,179,7743,0,0.16533333636820316,8900,-0.09831122532486916,0.42887210845947266,-0.03872156573335328,0.001,0.07366383515298366,0.297318,-0.02990240603685379,0.2,,,
10800,-0.11633111,1.49,10800,14495,0.86,0,180,7789,0,0.25266667097806933,8950,-0.11020816907286644,-0.8285535573959351,-0.06200008745243153,0.001,0.0630246510822326,0.7271761,-0.06690172106027603,0.2,,,
10860,-0.052273070000000005,1.32,10860,14576,0.92,0,181,7835,0,0.2036666689813137,9000,-0.09735779538750648,0.25572633743286133,-0.0332765387222171,0.001,0.019593527498072943,0.30145296,-0.03504389524459839,0.2,,,
10920,-0.06039668000000001,1.28,10920,14651,0.94,0,182,7882,0,0.18633333653211592,9050,-0.0871302191913128,-0.5616931915283203,-0.020972820704181955,0.001,0.03458237093640491,0.09746003,-0.015328080393373966,0.2,,,
10980,-0.10090599000000001,1.34,10980,14733,0.91,0,183,7925,0,0.21566667106002568,9100,-0.10461417004466057,-0.04610586166381836,-0.048605268464734126,0.001,0.07635530170053244,0.85267293,-0.06873065233230591,0.2,,,
11040,-0.11102063,1.38,11040,14811,0.9,0,184,7969,0,0.2963333368301392,9150,-0.14339813753962516,0.24337166547775269,-0.06387778678536414,0.001,0.0400648418138735,0.41277018,-0.0711478590965271,0.2,,,
11100,-0.11202059,1.4,11100,14895,0.9,0,185,8009,0,0.2626666659861803,9200,-0.09396682366728783,0.22725987434387207,-0.07691159995893627,0.001,0.06078516639769077,0.9357175,-0.07461225986480713,0.2,,,
11160,-0.08416659000000001,1.42,11160,14974,0.92,0,186,8048,0,0.18566666945815086,9250,-0.03932349845767021,-0.1363314390182495,-0.047022778381903975,0.001,0.10362214405089616,1.6351975,-0.04139721766114235,0.2,,,
11220,-0.09361052000000003,1.42,11220,15060,0.91,0,187,8092,0,0.220333336815238,9300,-0.09923153787851334,-0.7980003356933594,-0.03413656823461256,0.001,0.06251227613538504,0.4837617,-0.03864814713597298,0.2,,,
11280,-0.08180705999999999,1.34,11280,15141,0.92,0,188,8141,0,0.15300000481307507,9350,-0.04492250107228756,-0.3572155237197876,-0.03495753882328671,0.001,0.1585279044508934,0.8339353,0.02762039378285408,0.2,,,
11340,-0.020725959999999998,1.28,11340,15218,0.96,0,189,8185,0,0.16533333696424962,9400,-0.07064403720200062,-0.5107053518295288,-0.03791299808087452,0.001,0.02732123066554777,0.4209216,-0.049183767288923264,0.2,,,
11400,-0.062332530000000004,1.39,11400,15294,0.92,0,190,8225,0,0.1470000046491623,9450,-0.04595369327813387,-79.91053009033203,-0.03050694789737463,0.001,0.007439831581432372,0.5595665,-0.03534355014562607,0.2,,,
11460,-0.09254423,1.45,11460,15368,0.9,0,191,8270,0,0.23500000476837157,9500,-0.114684087485075,-0.027396559715270996,-0.062312354575221746,0.001,0.12889596134424208,1.2202948,-0.04799390584230423,0.2,,,
11520,-0.06402793000000001,1.29,11520,15453,0.93,0,192,8320,0,0.14333333745598792,9550,-0.05765303287655115,-0.44767677783966064,-0.04376558119927844,0.001,0.08167948793619871,0.38889027,-0.056446805596351624,0.2,,,
11580,-0.053122270000000006,1.25,11580,15531,0.95,0,193,8368,0,0.18200000308454037,9600,-0.07274224948137999,-0.9151204824447632,-0.0331027070830266,0.001,0.018171127224341034,0.39869574,-0.03594617918133736,0.2,,,
11640,-0.0710629,1.28,11640,15617,0.93,0,194,8412,0,0.14000000588595868,9650,-0.03430087268352509,-0.7242412567138672,-0.02801568927988413,0.001,0.0899167437851429,0.6683653,0.003909466788172722,0.2,,,
11700,-0.07240956000000001,1.33,11700,15691,0.91,0,195,8458,0,0.2060000017285347,9700,-0.07029668606817722,-0.054965972900390625,-0.05528974655891458,0.001,0.06123126921709627,0.73678845,-0.06851351261138916,0.2,,,
11760,-0.019033960000000003,1.16,11760,15774,0.97,0,196,8515,0,0.06700000271201134,9750,-0.060487629100680354,-0.31080400943756104,-0.03535690406585733,0.001,0.05771415390074253,0.042704288,-0.012069346383213997,0.2,,,
11820,-0.050388860000000014,1.25,11820,15854,0.94,0,197,8553,0,0.13833333790302277,9800,-0.06493280105292797,-0.10624206066131592,-0.03382882594565558,0.001,0.0007657201285474003,0.36511856,-0.039480019360780716,0.2,,,
11880,-0.08245515,1.42,11880,15927,0.91,0,198,8595,0,0.21733333602547644,9850,-0.07489405356347562,0.020954608917236328,-0.06045062915111579,0.001,0.07881518378853798,0.72089297,-0.06527296453714371,0.2,,,
11940,-0.10196962999999996,1.41,11940,16006,0.91,0,199,8636,0,0.25800000451505184,9900,-0.11218287765979768,0.1809290051460266,-0.04366420016313583,0.001,0.03989490021020174,0.9322835,-0.038421880453825,0.2,,,
12000,,,12000,,,0,,8683,,0.21933333668857813,9950,-0.11066357836127282,0.3826119303703308,-0.05011853347718713,0.001,0.03427434449084103,0.19374686,-0.06145785376429558,0.2,-0.09597552627790719,1.38,0.91
,-0.10274256999999996,1.43,12000,16266,0.91,,200,,0,,,,,,,,,,,,,
12060,-0.07135670999999999,1.33,12060,16342,0.93,0,201,8728,0,0.20100000225007533,10000,-0.10429183200001717,-0.2782771587371826,-0.03965983123083909,0.001,0.0487628916837275,0.5388404,-0.04189474508166313,0.2,,,
12120,-0.09192114,1.34,12120,16415,0.91,0,202,8775,0,0.04766666740179062,10050,-0.016731800260022283,0.39218276739120483,-0.005079415719180052,0.001,0.04571540534496307,0.008367437,0.00928243063390255,0.2,,,
12180,-0.09281197,1.33,12180,16485,0.91,0,203,8815,0,0.14533333737403153,10100,-0.0627972324937582,0.09920424222946167,-0.03178882809728384,0.001,0.0802426328510046,0.51785773,-0.04604650288820267,0.2,,,
12240,-0.10433607,1.44,12240,16560,0.88,0,204,8854,0,0.248333335891366,10150,-0.15298842132091522,0.1393810510635376,-0.03668531581883631,0.001,0.07847092822194099,0.24335216,-0.014544405043125153,0.2,,,
12300,-0.10454596000000001,1.51,12300,16635,0.88,0,205,8897,0,0.1946666692942381,10200,-0.051231998056173324,-0.02987849712371826,-0.04024368093286952,0.001,0.12979532293975354,0.18891935,-0.021469224244356155,0.2,,,
12360,-0.07116138999999999,1.36,12360,16716,0.94,0,206,8943,0,0.09500000156462192,10250,-0.01671917421743274,0.26423656940460205,-0.031145432050029457,0.001,0.0278637399058789,0.2976116,-0.029724813997745514,0.2,,,
12420,-0.08159867,1.34,12420,16800,0.93,0,207,8989,0,0.032666668370366095,10300,-0.008899849308654666,0.22710418701171875,-0.01924680158495903,0.001,0.038550929953344165,0.12339654,-0.019118396565318108,0.2,,,
12480,-0.07068461,1.31,12480,16873,0.94,0,208,9035,0,0.07366666845977306,10350,-0.025178365875035524,0.032128334045410156,-0.022016440813565463,0.001,0.06378434351878241,1.0024282,-0.04795171692967415,0.2,,,
12540,-0.06994836999999998,1.3,12540,16943,0.93,0,209,9079,0,0.15233333788812162,10400,-0.06380187585949898,-1.1048989295959473,-0.024694082555050584,0.001,0.09033560104668141,0.50316834,0.0006095301359891891,0.2,,,
12600,-0.07018494000000002,1.32,12600,17016,0.93,0,210,9128,0,0.15700000450015067,10450,-0.08005058020353317,0.2849673628807068,-0.04226486073682704,0.001,0.05023714926093817,0.1805761,-0.04307277500629425,0.2,,,
12660,-0.05049907,1.28,12660,17088,0.94,0,211,9171,0,0.432999996393919,10500,-0.10283730313181877,-0.32401585578918457,-0.049362600609660155,0.001,0.01924897504970431,2.3701394,-0.061614908277988434,0.2,,,
12720,-0.09377614999999999,1.38,12720,17162,0.9,0,212,9212,0,0.2006666688621044,10550,-0.08532130107283592,0.19808834791183472,-0.05724797222018239,0.001,0.08037992224097251,0.55473864,-0.0316685326397419,0.2,,,
12780,-0.11741711,1.46,12780,17234,0.87,0,213,9249,0,0.20733333475887775,10600,-0.04527785196900368,0.3869851231575012,-0.03785453009357056,0.001,0.11129624798893928,0.50060433,0.004499893635511398,0.2,,,
12840,-0.10652542000000002,1.4,12840,17311,0.88,0,214,9298,0,0.22200000554323196,10650,-0.06810739569365978,-0.0034536123275756836,-0.03556349782086908,0.001,0.1019655031338334,1.2951523,-0.028503455221652985,0.2,,,
12900,-0.049116230000000004,1.18,12900,17382,0.96,0,215,9351,0,0.10900000393390656,10700,-0.03791066402569413,-0.05414307117462158,-0.0370111191223065,0.001,0.06042916432023048,0.24129105,-0.044982437044382095,0.2,,,
12960,-0.07063726000000002,1.28,12960,17455,0.93,0,216,9391,0,0.06300000268965959,10750,-0.027232059091329575,-0.1942235231399536,-0.023332355391777426,0.001,0.02303169242106378,0.15187852,-0.030592260882258415,0.2,,,
13020,-0.10594157000000001,1.4,13020,17527,0.9,0,217,9433,0,0.14133333802223205,10800,-0.051100933589041234,-0.06519961357116699,-0.035171898351361225,0.001,0.16660547196865083,1.1164676,-0.03328721597790718,0.2,,,
