time/time_elapsed,time/fps,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,env/current_idx,env/n_steps,env/completion_counter,time/iterations,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/loss,train/entropy_loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_range,eval/mean_reward,eval/success_rate,eval/mean_ep_length
51529,0,42600,0.91,1.41,313,42600,2,710,-0.08174906,0.09322630763053893,7090,0.043382879346609116,-0.1478201225399971,0.0,0.00010658602,-0.0005766204914834816,0.0001,0.4841458201408386,0.2,,,
51595,0,42660,0.94,1.3,362,42660,2,711,-0.06076600000000001,0.10108202546834946,7100,0.04507232457399368,-0.15875813513994216,0.0,6.0300033e-07,-2.6188294150397694e-05,0.0001,0.13165903091430664,0.2,,,
51660,0,42720,0.91,1.33,403,42720,2,712,-0.08229045000000001,0.07993414402008056,7110,0.03135715052485466,-0.16141531318426133,0.0,0.00041614572,-0.0030100052442866955,0.0001,0.2819477915763855,0.2,,,
51727,0,42780,0.89,1.49,435,42780,2,713,-0.10743063,0.15192399322986602,7120,0.07223199307918549,-0.17080527991056443,0.0,6.141762e-05,0.0014791260023294228,0.0001,0.2207745909690857,0.2,,,
51792,0,42840,0.87,1.56,476,42840,2,714,-0.13861751000000003,0.12089949771761895,7130,0.05350104346871376,-0.16823360025882722,0.0,2.0573536e-06,0.00028022358814858703,0.0001,0.41168123483657837,0.2,,,
51858,0,42900,0.91,1.41,524,42900,2,715,-0.10414212,0.14341125786304473,7140,0.06666498631238937,-0.17098025977611542,0.0,9.0472895e-05,-0.0011384997455753166,0.0001,0.3614426851272583,0.2,,,
51925,0,42960,0.97,1.22,574,42960,2,716,-0.04040091999999999,0.11837665960192681,7150,0.04927634075284004,-0.17763475924730301,0.0,1.7078717e-05,-0.00014504596861399932,0.0001,0.12920814752578735,0.2,,,
51991,0,43020,0.93,1.35,612,43020,2,717,-0.08411640000000001,0.04907433800399304,7160,0.010808407329022884,-0.17217755913734437,0.0,0.00051190355,-0.004218589718511722,0.0001,0.1969972848892212,0.2,,,
52061,0,43080,0.9,1.4,656,43080,2,718,-0.09385916,0.16547006815671922,7170,0.07544578611850739,-0.16021867394447326,0.0,1.4253457e-05,0.0003166151038992204,0.0001,0.5049012899398804,0.2,,,
52138,0,43140,0.9,1.38,701,43140,2,719,-0.09472274,0.06806367300450802,7180,0.026990680024027824,-0.1589578226208687,0.0,9.761651e-05,-0.0012539035033114487,0.0001,0.3854537010192871,0.2,,,
52207,0,43200,0.95,1.26,751,43200,2,720,-0.05217810999999999,0.12554273381829262,7190,0.055958978831768036,-0.16493054181337358,0.0,0.00018128753,-0.0013048614068247755,0.0001,0.4203507900238037,0.2,,,
52277,0,43260,0.95,1.26,795,43260,2,721,-0.05006359,0.023557541146874427,7200,0.009259571321308613,-0.16882098019123076,0.0,1.7881394e-08,1.717748747083192e-05,0.0001,-62.23585510253906,0.2,,,
52343,0,43320,0.92,1.32,841,43320,2,722,-0.060821929999999996,0.11519530266523362,7210,0.04624549672007561,-0.16411950439214706,0.0,0.00010640125,-0.0013847522519062848,0.0001,0.3901192545890808,0.2,,,
52415,0,43380,0.94,1.26,892,43380,2,723,-0.04948121,0.06922114491462708,7220,0.030904380604624748,-0.15820402503013611,0.0,1.93427e-05,-1.3863245864520479e-05,0.0001,-0.2836880683898926,0.2,,,
52485,0,43440,0.97,1.2,940,43440,2,724,-0.03866381,0.06596169620752335,7230,0.03157437965273857,-0.15183181017637254,0.0,9.735425e-08,1.4241337651910158e-05,0.0001,0.3141336441040039,0.2,,,
52555,0,43500,0.94,1.28,984,43500,2,725,-0.059890170000000006,0.042925646901130675,7240,0.019597703590989113,-0.15226720571517943,0.0,2.083977e-05,-0.00012193719313779994,0.0001,0.17850953340530396,0.2,,,
52618,0,43560,0.93,1.31,1031,43560,2,726,-0.07160345,0.10087712854146957,7250,0.043011028319597244,-0.15555325299501419,0.0,1.3081232e-05,-0.0001011162006882671,0.0001,0.43270421028137207,0.2,,,
52681,0,43620,0.93,1.38,1069,43620,2,727,-0.08456505,0.0632627759128809,7260,0.02868034504354,-0.1582733526825905,0.0,2.159675e-06,-7.898807484707505e-06,0.0001,0.5590437650680542,0.2,,,
52746,0,43680,0.92,1.39,1116,43680,2,728,-0.09436896000000003,0.10718879178166389,7270,0.048664893954992294,-0.1633583202958107,0.0,0.00018816192,-0.001042833311827618,0.0001,0.4291073679924011,0.2,,,
52817,0,43740,0.95,1.25,1164,43740,2,729,-0.060050250000000006,0.08817570060491561,7280,0.02917739748954773,-0.14683072417974471,0.005000000260770321,0.0009071598,-0.006997197739935501,0.0001,0.41723358631134033,0.2,,,
52893,0,43800,0.94,1.32,1208,43800,2,730,-0.06022946,0.10948216542601585,7290,0.052561573684215546,-0.1277558133006096,0.0,2.272924e-06,8.906920715645583e-07,0.0001,0.06219416856765747,0.2,,,
52965,0,43860,0.94,1.36,1253,43860,2,731,-0.051093349999999996,0.1130596473813057,7300,0.03691437467932701,-0.11739141568541527,0.0,0.00026635628,-0.005151576895345044,0.0001,-0.2509263753890991,0.2,,,
53032,0,43920,0.97,1.22,1306,43920,2,732,-0.029229440000000002,0.03640016354620457,7310,0.016154691576957703,-0.10742810219526291,0.0,1.035134e-06,-4.109243533001461e-06,0.0001,0.387154757976532,0.2,,,
53099,0,43980,0.98,1.12,1357,43980,2,733,-0.027842939999999997,0.033479397371411326,7320,0.015778033062815666,-0.1015443466603756,0.0,1.2119611e-07,-2.0264585593565697e-06,0.0001,0.2670472264289856,0.2,,,
53164,0,44040,0.95,1.25,1401,44040,2,734,-0.05925523,0.08525764420628548,7330,0.03724212944507599,-0.10230756625533104,0.0,3.973643e-09,-1.4770378620809766e-05,0.0001,0.21412980556488037,0.2,,,
53230,0,44100,0.94,1.32,1448,44100,2,735,-0.07357885,0.09252822250127793,7340,0.04191404953598976,-0.0995493158698082,0.0,0.0,-1.7806142443177464e-06,0.0001,0.3368728756904602,0.2,,,
53305,0,44160,0.94,1.36,1488,44160,2,736,-0.06458001999999999,0.07865006402134896,7350,0.0332975871860981,-0.1017397791147232,0.0,3.1193097e-06,-7.156774458354498e-05,0.0001,0.4003867506980896,0.2,,,
53368,0,44220,0.91,1.42,1527,44220,2,737,-0.08501083999999999,0.10599598437547683,7360,0.04962901398539543,-0.1030170626938343,0.0,6.453494e-05,-0.0002238681687595445,0.0001,0.27778780460357666,0.2,,,
53434,0,44280,0.89,1.44,1572,44280,2,738,-0.10472682999999999,0.09720994457602501,7370,0.042396433651447296,-0.10397161692380905,0.0,5.9604645e-08,-5.428493016434998e-07,0.0001,0.4259539842605591,0.2,,,
53499,0,44340,0.95,1.23,1624,44340,2,739,-0.061221160000000004,0.07633091881871223,7380,0.03200051933526993,-0.10619872808456421,0.0,4.2120614e-06,-4.3565333113981807e-05,0.0001,0.5522571802139282,0.2,,,
53564,0,44400,0.96,1.19,1673,44400,2,740,-0.05018840999999999,0.07947683148086071,7390,0.029093697667121887,-0.10732405260205269,0.0,7.557869e-06,-2.719263236947711e-05,0.0001,-0.051543593406677246,0.2,,,
53632,0,44460,0.95,1.19,1725,44460,2,741,-0.04961081,0.07711508348584176,7400,0.035847797989845276,-0.10907954350113869,0.0,3.4451484e-06,-3.841295791975341e-05,0.0001,0.5600013732910156,0.2,,,
53699,0,44520,0.94,1.23,1768,44520,2,742,-0.05140146,0.04049613624811173,7410,0.017621539533138275,-0.11082281321287155,0.0,3.8516522e-05,-0.0004836662783297641,0.0001,0.29876410961151123,0.2,,,
53764,0,44580,0.92,1.32,1811,44580,2,743,-0.08275529999999998,0.08956630751490594,7420,0.03905240073800087,-0.11430230066180229,0.0,8.26021e-06,5.1439501403383046e-05,0.0001,0.46513187885284424,0.2,,,
53833,0,44640,0.89,1.43,1852,44640,2,744,-0.11309390999999999,0.04334033168852329,7430,0.0202083308249712,-0.10820682868361473,0.0,9.606282e-07,5.8385531350158e-05,0.0001,0.744011640548706,0.2,,,
53904,0,44700,0.91,1.35,1899,44700,2,745,-0.09090573,0.11400599256157876,7440,0.05203671380877495,-0.10996249169111252,0.0,1.7225742e-06,-1.675268021177345e-05,0.0001,0.4386674165725708,0.2,,,
53976,0,44760,0.92,1.32,1945,44760,2,746,-0.09163394,0.06780744083225727,7450,0.030153876170516014,-0.10941435843706131,0.0,4.677971e-06,-4.992862537562814e-05,0.0001,0.5416215062141418,0.2,,,
54042,0,44820,0.94,1.29,1990,44820,2,747,-0.07090330999999998,0.11218732073903084,7460,0.04925191402435303,-0.11016059070825576,0.0,2.9802323e-09,4.972020771543129e-07,0.0001,0.36564207077026367,0.2,,,
54109,0,44880,0.94,1.3,2037,44880,2,748,-0.07232973000000001,0.061563073098659514,7470,0.02300473302602768,-0.11067110225558281,0.0,4.549821e-07,-6.6838415680336995e-06,0.0001,0.57976233959198,0.2,,,
54174,0,44940,0.91,1.37,2076,44940,2,749,-0.09463700000000001,0.14031079709529876,7480,0.06494222581386566,-0.10932404398918152,0.0,2.2163988e-05,-0.00037874629075922427,0.0001,0.381145179271698,0.2,,,
54248,0,45000,0.92,1.37,2125,45000,2,750,-0.08458892000000001,0.12798584550619124,7490,0.05700227618217468,-0.10823359042406082,0.0,0.0,-1.8511215722494256e-06,0.0001,0.3095226287841797,0.2,,,
54313,0,45060,0.91,1.44,2164,45060,2,751,-0.09396628,0.04410119354724884,7500,0.01029864139854908,-0.11006457060575485,0.0,0.00021140774,-0.002563450112938881,0.0001,0.7451055645942688,0.2,,,
54379,0,45120,0.91,1.4,2207,45120,2,752,-0.09246721,0.09295238107442856,7510,0.042256470769643784,-0.11772261112928391,0.0,7.669131e-07,2.0399689617534023e-06,0.0001,0.33659934997558594,0.2,,,
54445,0,45180,0.92,1.35,2255,45180,2,753,-0.09272345,0.19121620804071426,7520,0.08289290964603424,-0.12521546632051467,0.0,9.735425e-08,-5.437930472584895e-07,0.0001,0.08247888088226318,0.2,,,
54512,0,45240,0.94,1.27,2301,45240,2,754,-0.053911819999999985,0.11870890036225319,7530,0.05286350101232529,-0.1256495550274849,0.0,2.4735928e-07,-6.619691792968397e-05,0.0001,-0.012393712997436523,0.2,,,
54580,0,45300,0.91,1.36,2341,45300,2,755,-0.08405576999999999,0.07527277246117592,7540,0.0283778365701437,-0.128084135055542,0.003333333507180214,0.00063027244,-0.0019747295185031264,0.0001,0.3904646635055542,0.2,,,
54653,0,45360,0.92,1.34,2390,45360,2,756,-0.07316659,0.1781535491347313,7550,0.08252187818288803,-0.13878321051597595,0.0,1.5685956e-06,-7.688552118434444e-06,0.0001,0.23262286186218262,0.2,,,
54728,0,45420,0.96,1.2,2441,45420,2,757,-0.030979450000000006,0.07830695137381553,7560,0.032661449164152145,-0.14209257662296296,0.0,1.5149514e-06,-2.6005508575011048e-06,0.0001,-0.1328340768814087,0.2,,,
54792,0,45480,0.95,1.3,2482,45480,2,758,-0.020679879999999998,0.04778619520366192,7570,0.02248723991215229,-0.14290647208690643,0.0,1.724561e-06,-2.2104854627569282e-05,0.0001,0.14483052492141724,0.2,,,
54860,0,45540,0.94,1.32,2530,45540,2,759,-0.03066999,0.03066197447478771,7580,0.008378312923014164,-0.140054389834404,0.0,0.0,-1.7470121308704734e-06,0.0001,-48.90937042236328,0.2,,,
54933,0,45600,0.95,1.26,2574,45600,2,760,-0.03961425999999999,0.0918732151389122,7590,0.03609924018383026,-0.14273751527071,0.0,0.00011088848,-0.0013042345917590125,0.0001,0.26181477308273315,0.2,,,
55003,0,45660,0.9,1.44,2615,45660,2,761,-0.08423083000000002,0.04085641466081143,7600,0.019405387341976166,-0.15253269970417022,0.0,4.5071047e-06,2.9407292264899133e-05,0.0001,0.2794259786605835,0.2,,,
55076,0,45720,0.86,1.49,2652,45720,2,762,-0.11480029,0.16917785108089448,7610,0.07208240777254105,-0.16146011799573898,0.0,7.4464086e-05,-0.0005284753939486464,0.0001,0.23977845907211304,0.2,,,
55144,0,45780,0.87,1.46,2697,45780,2,763,-0.12780683,0.1393945649266243,7620,0.056468378752470016,-0.15265824198722838,0.0,0.00039119026,-0.004235967554268427,0.0001,0.16715526580810547,0.2,,,
55215,0,45840,0.88,1.45,2737,45840,2,764,-0.11634261,0.12048608735203743,7630,0.05480138212442398,-0.13955676406621934,0.0,3.0994415e-06,6.300379815602498e-05,0.0001,0.377519428730011,0.2,,,
55286,0,45900,0.88,1.49,2778,45900,2,765,-0.11937099999999998,0.1381767585873604,7640,0.060226209461688995,-0.12102684900164604,0.0,0.00012797117,-0.0016501075091461814,0.0001,0.0740315318107605,0.2,,,
55358,0,45960,0.95,1.23,2835,45960,2,766,-0.061800110000000005,0.1319422207772732,7650,0.0624961294233799,-0.11786721646785736,0.0,2.7068456e-05,6.99214143969229e-05,0.0001,0.29047679901123047,0.2,,,
55431,0,46020,0.98,1.1,2888,46020,2,767,-0.027979019999999997,0.041940659284591675,7660,0.019405681639909744,-0.1142512895166874,0.0,8.742015e-08,-3.639315555883371e-05,0.0001,0.23605751991271973,0.2,,,
55499,0,46080,0.96,1.22,2933,46080,2,768,-0.030078399999999998,0.03929305821657181,7670,0.014690536074340343,-0.11208014190196991,0.0,0.00019393464,-0.0011811140175995937,0.0001,0.3194845914840698,0.2,,,
55564,0,46140,0.93,1.3,2978,46140,2,769,-0.033428849999999996,0.03132043033838272,7680,0.013450760394334793,-0.12011005580425263,0.0,8.6327395e-07,-1.0005434534487988e-05,0.0001,0.45640629529953003,0.2,,,
55632,0,46200,0.93,1.31,3025,46200,2,770,-0.044276550000000005,0.04109874553978443,7690,0.015981296077370644,-0.12475191429257393,0.0,5.1796437e-06,-4.160195562388225e-05,0.0001,0.40590983629226685,0.2,,,
55699,0,46260,0.94,1.3,3071,46260,2,771,-0.0515336,0.07887779176235199,7700,0.03665286302566528,-0.1311453700065613,0.0,8.2577266e-05,-0.0007005811805720797,0.0001,0.29713594913482666,0.2,,,
55765,0,46320,0.92,1.31,3115,46320,2,772,-0.0806531,0.08199686482548714,7710,0.03639783710241318,-0.1422879606485367,0.0,9.831786e-05,-0.0002985508251973634,0.0001,0.15321552753448486,0.2,,,
55834,0,46380,0.88,1.42,3152,46380,2,773,-0.11323944999999998,0.11657574996352196,7720,0.048026032745838165,-0.15100570470094682,0.0,8.3883606e-05,-0.0006548217843131531,0.0001,0.43344247341156006,0.2,,,
55898,0,46440,0.88,1.41,3203,46440,2,774,-0.12299440000000002,0.1263359382748604,7730,0.05786040797829628,-0.15264445543289185,0.0,1.5094876e-05,-0.0002016197678553766,0.0001,0.3761739730834961,0.2,,,
55968,0,46500,0.91,1.39,3241,46500,2,775,-0.10304618,0.09493496865034104,7740,0.040074899792671204,-0.14868251234292984,0.0,5.47419e-05,-0.00027452945554031773,0.0001,0.3267785906791687,0.2,,,
56031,0,46560,0.93,1.38,3288,46560,2,776,-0.08277426000000002,0.1593509405851364,7750,0.07381893694400787,-0.14791508615016938,0.0,3.1543772e-05,-0.00032985408707952857,0.0001,0.07677733898162842,0.2,,,
56097,0,46620,0.94,1.35,3334,46620,2,777,-0.07229002000000001,0.09716592952609063,7760,0.04425300285220146,-0.14968178123235704,0.0,1.0877848e-06,-0.00026034593636730107,0.0001,-0.11543679237365723,0.2,,,
56171,0,46680,0.94,1.27,3382,46680,2,778,-0.06021888,0.06405647844076157,7770,0.029544411227107048,-0.1480771005153656,0.0,9.636084e-08,3.869881225304628e-05,0.0001,0.5608762502670288,0.2,,,
56239,0,46740,0.96,1.18,3436,46740,2,779,-0.02847747,0.06730176992714405,7780,0.02915717475116253,-0.14890137165784836,0.0,1.4106432e-07,-5.065292078372252e-05,0.0001,0.40029746294021606,0.2,,,
56304,0,46800,0.98,1.13,3488,46800,2,780,-0.017775499999999996,0.026880867965519428,7790,0.00858245324343443,-0.14898020029067993,0.0,4.1500727e-05,-0.00021767000722316965,0.0001,-72.12165069580078,0.2,,,
56372,0,46860,0.93,1.27,3532,46860,2,781,-0.062347910000000006,0.04489678256213665,7800,0.018595660105347633,-0.13849324136972427,0.0,2.2550423e-06,-9.99998069346475e-05,0.0001,0.38621145486831665,0.2,,,
56438,0,46920,0.88,1.45,3568,46920,2,782,-0.12532528,0.10871460363268852,7810,0.04227980971336365,-0.13692406713962554,0.0,2.6511152e-05,-0.0001235279432272307,0.0001,0.45865780115127563,0.2,,,
56504,0,46980,0.87,1.49,3610,46980,2,783,-0.11753783999999999,0.1289917856454849,7820,0.05269010365009308,-0.14065583646297455,0.005000000260770321,0.00097122986,-0.0027986428789638753,0.0001,0.4086255431175232,0.2,,,
56570,0,47040,0.9,1.39,3656,47040,2,784,-0.09547916000000001,0.08594407513737679,7830,0.03869396448135376,-0.12669389471411704,0.0,1.957019e-06,-6.418695077927694e-05,0.0001,0.5785722136497498,0.2,,,
56652,0,47100,0.93,1.28,3704,47100,2,785,-0.08177775999999999,0.07456097602844239,7840,0.03459785133600235,-0.11834637522697448,0.0,2.8212864e-07,-2.8294573612619443e-05,0.0001,0.6166247129440308,0.2,,,
